"m","n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","df_lrt","aic_F","aic_R","bic_F","bic_R"
8,500,0.215,0.825,0.515853484995,6.20651458960037,-3016.49921161219,-3019.60246890699,0.0348044213916122,1.11213300318359,7,6064.99842322438,6057.20493781398,6132.43215279913,6095.13641069978
8,500,0.215,0.825,0.183138080686069,10.0970869396233,-3043.41578241829,-3048.46432588811,0.0348044213916122,1.11213300318359,7,6118.83156483659,6114.92865177621,6186.26529441134,6152.86012466201
8,500,0.215,0.825,0.199424613097941,9.81293222837758,-3044.99603578156,-3049.90250189575,0.0348044213916122,1.11213300318359,7,6121.99207156312,6117.8050037915,6189.42580113788,6155.7364766773
8,500,0.215,0.825,0.577255839905816,5.68263380896678,-2924.42580325036,-2927.26712015485,0.0348044213916122,1.11213300318359,7,5880.85160650072,5872.53424030969,5948.28533607548,5910.46571319549
8,500,0.215,0.825,0.435943613839147,6.932481425476,-3002.59581606621,-3006.06205677894,0.0348044213916122,1.11213300318359,7,6037.19163213241,6030.12411355789,6104.62536170717,6068.05558644369
8,500,0.215,0.825,0.61053550579112,5.40607772068324,-2951.53003173963,-2954.23307059997,0.0348044213916122,1.11213300318359,7,5935.06006347927,5926.46614119995,6002.49379305402,5964.39761408575
8,500,0.215,0.825,0.639942521243656,5.1641207992825,-2926.77859000449,-2929.36065040413,0.0348044213916122,1.11213300318359,7,5885.55718000897,5876.72130080826,5952.99090958373,5914.65277369406
8,500,0.215,0.825,0.0743919826460328,12.907599084856,-2952.44415451636,-2958.89795405879,0.0348044213916122,1.11213300318359,7,5936.88830903272,5935.79590811758,6004.32203860748,5973.72738100338
8,500,0.215,0.825,0.892545792692986,2.91729972710073,-2941.87880732072,-2943.33745718427,0.0348044213916122,1.11213300318359,7,5915.75761464144,5904.67491436854,5983.1913442162,5942.60638725434
8,500,0.215,0.825,0.365922100352985,7.63451192446973,-3102.5370726482,-3106.35432861044,0.0348044213916122,1.11213300318359,7,6237.07414529641,6230.70865722088,6304.50787487116,6268.64013010668
8,500,0.215,0.825,0.94248868197524,2.28365980165927,-2974.74069025656,-2975.88252015739,0.0348044213916122,1.11213300318359,7,5981.48138051312,5969.76504031478,6048.91511008788,6007.69651320058
8,500,0.215,0.825,0.790562927996527,3.90578559334426,-3009.29219205336,-3011.24508485004,0.0348044213916122,1.11213300318359,7,6050.58438410673,6040.49016970007,6118.01811368148,6078.42164258587
8,500,0.215,0.825,0.641324220360275,5.15278531619879,-3012.12505759713,-3014.70145025523,0.0348044213916122,1.11213300318359,7,6056.25011519425,6047.40290051045,6123.68384476901,6085.33437339625
8,500,0.215,0.825,0.467141476988149,6.64144701324767,-2959.12415355372,-2962.44487706034,0.0348044213916122,1.11213300318359,7,5950.24830710743,5942.88975412068,6017.68203668219,5980.82122700648
8,500,0.215,0.825,0.354835349617965,7.75345456765172,-3074.82031360865,-3078.69704089247,0.0348044213916122,1.11213300318359,7,6181.6406272173,6175.39408178495,6249.07435679205,6213.32555467075
8,500,0.215,0.825,0.620218323123211,5.32622669590364,-2989.20688144377,-2991.86999479172,0.0348044213916122,1.11213300318359,7,6010.41376288754,6001.73998958345,6077.8474924623,6039.67146246925
8,500,0.215,0.825,0.663681170220618,4.96953497324012,-2947.47979173377,-2949.96455922039,0.0348044213916122,1.11213300318359,7,5926.95958346755,5917.92911844079,5994.3933130423,5955.86059132659
8,500,0.215,0.825,0.595157913945456,5.53340332573407,-2957.96927705633,-2960.7359787192,0.0348044213916122,1.11213300318359,7,5947.93855411266,5939.47195743839,6015.37228368741,5977.40343032419
8,500,0.215,0.825,0.984411006264029,1.4369979537405,-2954.22736311179,-2954.94586208866,0.0348044213916122,1.11213300318359,7,5940.45472622358,5927.89172417732,6007.88845579834,5965.82319706312
8,500,0.215,0.825,0.860951305658601,3.25001152224013,-2992.22307149972,-2993.84807726084,0.0348044213916122,1.11213300318359,7,6016.44614299945,6005.69615452169,6083.8798725742,6043.62762740749
8,500,0.215,0.825,0.17366207438518,10.2722693217756,-3013.08180525912,-3018.21793992001,0.0348044213916122,1.11213300318359,7,6058.16361051825,6054.43587984002,6125.597340093,6092.36735272582
8,500,0.215,0.825,0.185701184669591,10.0510095735426,-3042.39857867523,-3047.424083462,0.0348044213916122,1.11213300318359,7,6116.79715735046,6112.84816692401,6184.23088692522,6150.77963980981
8,500,0.215,0.825,0.69539406729093,4.70926071819486,-2989.72681234316,-2992.08144270226,0.0348044213916122,1.11213300318359,7,6011.45362468632,6002.16288540452,6078.88735426108,6040.09435829032
8,500,0.215,0.825,0.249778843419594,9.04025457468015,-3002.59747774433,-3007.11760503167,0.0348044213916122,1.11213300318359,7,6037.19495548865,6032.23521006333,6104.62868506341,6070.16668294913
8,500,0.215,0.825,0.209259329045254,9.65050112790959,-2997.26876926068,-3002.09401982464,0.0348044213916122,1.11213300318359,7,6026.53753852137,6022.18803964928,6093.97126809612,6060.11951253508
8,500,0.215,0.825,0.543144462581045,5.97095848522895,-2892.37723109018,-2895.3627103328,0.0348044213916122,1.11213300318359,7,5816.75446218036,5808.72542066559,5884.18819175512,5846.65689355139
8,500,0.215,0.825,0.166518522587634,10.4097349415506,-2927.64561816521,-2932.85048563599,0.0348044213916122,1.11213300318359,7,5887.29123633043,5883.70097127198,5954.72496590518,5921.63244415778
8,500,0.215,0.825,0.093637427729562,12.2172377743318,-3049.22503248604,-3055.33365137321,0.0348044213916122,1.11213300318359,7,6130.45006497208,6128.66730274641,6197.88379454684,6166.59877563221
8,500,0.215,0.825,0.579277233846385,5.66572133139289,-3044.85946136165,-3047.69232202735,0.0348044213916122,1.11213300318359,7,6121.7189227233,6113.38464405469,6189.15265229806,6151.31611694049
8,500,0.215,0.825,0.0266226744398438,15.8396220226023,-3010.94033185208,-3018.86014286338,0.0348044213916122,1.11213300318359,7,6053.88066370417,6055.72028572677,6121.31439327892,6093.65175861257
8,500,0.215,0.825,0.0848645114843318,12.5143014397454,-2999.31934483972,-3005.5764955596,0.0348044213916122,1.11213300318359,7,6030.63868967945,6029.15299111919,6098.0724192542,6067.08446400499
8,500,0.215,0.825,0.258533052578107,8.91887577922625,-3016.21223253283,-3020.67167042244,0.0348044213916122,1.11213300318359,7,6064.42446506565,6059.34334084488,6131.85819464041,6097.27481373068
8,500,0.215,0.825,0.207499950900074,9.67909296674134,-3015.80432379151,-3020.64387027488,0.0348044213916122,1.11213300318359,7,6063.60864758302,6059.28774054976,6131.04237715778,6097.21921343556
8,500,0.215,0.825,0.960176863486991,1.99390641752507,-2818.63210745355,-2819.62906066232,0.0348044213916122,1.11213300318359,7,5669.26421490711,5657.25812132463,5736.69794448186,5695.18959421043
8,500,0.215,0.825,0.502752346236243,6.32148444061568,-2971.93479313761,-2975.09553535792,0.0348044213916122,1.11213300318359,7,5975.86958627522,5968.19107071584,6043.30331584998,6006.12254360164
8,500,0.215,0.825,0.238588043548631,9.20037968684028,-2943.41837954476,-2948.01856938818,0.0348044213916122,1.11213300318359,7,5918.83675908952,5914.03713877636,5986.27048866427,5951.96861166216
8,500,0.215,0.825,0.501693118104526,6.33083911386348,-2974.89983721744,-2978.06525677437,0.0348044213916122,1.11213300318359,7,5981.79967443487,5974.13051354874,6049.23340400963,6012.06198643454
8,500,0.215,0.825,0.492117517584521,6.41583326499403,-3051.16348662702,-3054.37140325951,0.0348044213916122,1.11213300318359,7,6134.32697325403,6126.74280651903,6201.76070282879,6164.67427940483
8,500,0.215,0.825,0.932484961872914,2.42711082888763,-2967.92699677072,-2969.14055218516,0.0348044213916122,1.11213300318359,7,5967.85399354143,5956.28110437032,6035.28772311619,5994.21257725612
8,500,0.215,0.825,0.465568981479834,6.6558573192624,-2991.69427130511,-2995.02219996474,0.0348044213916122,1.11213300318359,7,6015.38854261022,6008.04439992948,6082.82227218497,6045.97587281528
8,500,0.215,0.825,0.55672828834561,5.8554277495723,-3038.22971277951,-3041.15742665429,0.0348044213916122,1.11213300318359,7,6108.45942555901,6100.31485330858,6175.89315513377,6138.24632619438
8,500,0.215,0.825,0.132529613758667,11.1423397924618,-2991.4905021736,-2997.06167206983,0.0348044213916122,1.11213300318359,7,6014.9810043472,6012.12334413966,6082.41473392196,6050.05481702546
8,500,0.215,0.825,0.0444307812079909,14.4049140831185,-3074.51626499133,-3081.71872203289,0.0348044213916122,1.11213300318359,7,6181.03252998267,6181.43744406579,6248.46625955742,6219.36891695159
8,500,0.215,0.825,0.784100836966659,3.96237422813192,-2954.00267066238,-2955.98385777645,0.0348044213916122,1.11213300318359,7,5940.00534132477,5929.9677155529,6007.43907089952,5967.8991884387
8,500,0.215,0.825,0.995608357579157,0.949100946746512,-2927.72943887914,-2928.20398935252,0.0348044213916122,1.11213300318359,7,5887.45887775829,5874.40797870504,5954.89260733304,5912.33945159083
8,500,0.215,0.825,0.148750143681944,10.7747592015485,-3063.17557835109,-3068.56295795187,0.0348044213916122,1.11213300318359,7,6158.35115670219,6155.12591590374,6225.78488627694,6193.05738878954
8,500,0.215,0.825,0.893519357414234,2.9064499653341,-2989.15606986068,-2990.60929484335,0.0348044213916122,1.11213300318359,7,6010.31213972137,5999.2185896867,6077.74586929612,6037.1500625725
8,500,0.215,0.825,0.867885915039122,3.17980052135681,-3073.14329292454,-3074.73319318522,0.0348044213916122,1.11213300318359,7,6178.28658584909,6167.46638637044,6245.72031542384,6205.39785925624
8,500,0.215,0.825,0.873721914200308,3.11960242159785,-3054.09806110499,-3055.65786231579,0.0348044213916122,1.11213300318359,7,6140.19612220998,6129.31572463158,6207.62985178473,6167.24719751738
8,500,0.215,0.825,0.301342064940327,8.3670580573289,-3041.67436806621,-3045.85789709488,0.0348044213916122,1.11213300318359,7,6115.34873613243,6109.71579418975,6182.78246570718,6147.64726707555
8,1000,0.215,0.825,0.0957557031458561,12.1492690014511,-5960.05595151434,-5966.13058601506,0.0348044213916122,1.11213300318359,7,11952.1119030287,11950.2611720301,12030.6359874924,11994.430969541
8,1000,0.215,0.825,0.295286079866057,8.44137274846071,-6036.74556136532,-6040.96624773955,0.0348044213916122,1.11213300318359,7,12105.4911227306,12099.9324954791,12184.0152071944,12144.1022929899
8,1000,0.215,0.825,0.143501217329839,10.8897428448454,-5940.87858076939,-5946.32345219182,0.0348044213916122,1.11213300318359,7,11913.7571615388,11910.6469043836,11992.2812460025,11954.8167018945
8,1000,0.215,0.825,0.888083436251315,2.96650460057572,-6121.55502588595,-6123.03827818624,0.0348044213916122,1.11213300318359,7,12275.1100517719,12264.0765563725,12353.6341362356,12308.2463538833
8,1000,0.215,0.825,0.669822840710492,4.91920214984748,-6023.30155789913,-6025.76115897405,0.0348044213916122,1.11213300318359,7,12078.6031157983,12069.5223179481,12157.127200262,12113.6921154589
8,1000,0.215,0.825,0.62388058475086,5.29607844041857,-6050.33491275663,-6052.98295197684,0.0348044213916122,1.11213300318359,7,12132.6698255133,12123.9659039537,12211.193909977,12168.1357014645
8,1000,0.215,0.825,0.433138279593501,6.95921917832129,-6005.095093238,-6008.57470282716,0.0348044213916122,1.11213300318359,7,12042.190186476,12035.1494056543,12120.7142709397,12079.3192031652
8,1000,0.215,0.825,0.892515474320043,2.91763693047142,-5990.28865677315,-5991.74747523838,0.0348044213916122,1.11213300318359,7,12012.5773135463,12001.4949504768,12091.10139801,12045.6647479876
8,1000,0.215,0.825,0.0412911626547885,14.6131141162641,-5975.63487309988,-5982.94143015801,0.0348044213916122,1.11213300318359,7,11983.2697461998,11983.882860316,12061.7938306635,12028.0526578269
8,1000,0.215,0.825,0.564823689865963,5.78704402898802,-5962.31052639223,-5965.20404840673,0.0348044213916122,1.11213300318359,7,11956.6210527845,11948.4080968135,12035.1451372482,11992.5778943243
8,1000,0.215,0.825,0.486322139216812,6.46766118114101,-5938.81267925248,-5942.04650984305,0.0348044213916122,1.11213300318359,7,11909.625358505,11902.0930196861,11988.1494429687,11946.2628171969
8,1000,0.215,0.825,0.978929106996886,1.59261358963522,-5958.55833020044,-5959.35463699526,0.0348044213916122,1.11213300318359,7,11949.1166604009,11936.7092739905,12027.6407448646,11980.8790715014
8,1000,0.215,0.825,0.976026929525547,1.66536280301443,-5987.43915227621,-5988.27183367771,0.0348044213916122,1.11213300318359,7,12006.8783045524,11994.5436673554,12085.4023890161,12038.7134648663
8,1000,0.215,0.825,0.676150224504518,4.86732541786841,-5937.13990951747,-5939.5735722264,0.0348044213916122,1.11213300318359,7,11906.2798190349,11897.1471444528,11984.8039034987,11941.3169419636
8,1000,0.215,0.825,0.829949510850208,3.54955155037715,-6112.53762122009,-6114.31239699528,0.0348044213916122,1.11213300318359,7,12257.0752424402,12246.6247939906,12335.5993269039,12290.7945915014
8,1000,0.215,0.825,0.304047816600033,8.33421166878725,-5946.36987496313,-5950.53698079752,0.0348044213916122,1.11213300318359,7,11924.7397499263,11919.073961595,12003.26383439,11963.2437591059
8,1000,0.215,0.825,0.939305614963645,2.33057803740485,-6070.84851682601,-6072.01380584472,0.0348044213916122,1.11213300318359,7,12173.697033652,12162.0276116894,12252.2211181157,12206.1974092003
8,1000,0.215,0.825,0.324598899983788,8.09145223898668,-6032.92943576787,-6036.97516188736,0.0348044213916122,1.11213300318359,7,12097.8588715357,12091.9503237747,12176.3829559994,12136.1201212856
8,1000,0.215,0.825,0.410598307979797,7.17786906191941,-5979.77038570228,-5983.35932023324,0.0348044213916122,1.11213300318359,7,11991.5407714046,11984.7186404665,12070.0648558683,12028.8884379773
8,1000,0.215,0.825,0.605237077167261,5.44987088823655,-6060.83349469974,-6063.55843014386,0.0348044213916122,1.11213300318359,7,12153.6669893995,12145.1168602877,12232.1910738632,12189.2866577986
8,1000,0.215,0.825,0.611053063817493,5.40180391622562,-6039.67258858602,-6042.37349054413,0.0348044213916122,1.11213300318359,7,12111.345177172,12102.7469810883,12189.8692616358,12146.9167785991
8,1000,0.215,0.825,0.0497411489202119,14.0820477973157,-5882.21816723982,-5889.25919113848,0.0348044213916122,1.11213300318359,7,11796.4363344796,11796.518382277,11874.9604189434,11840.6881797878
8,1000,0.215,0.825,0.335902643368753,7.962608097665,-5893.17847586549,-5897.15977991432,0.0348044213916122,1.11213300318359,7,11818.356951731,11812.3195598286,11896.8810361947,11856.4893573395
8,1000,0.215,0.825,0.800238720724906,3.82019704463892,-5996.35247464126,-5998.26257316358,0.0348044213916122,1.11213300318359,7,12024.7049492825,12014.5251463272,12103.2290337462,12058.694943838
8,1000,0.215,0.825,0.0251251416940616,15.9990390368675,-5976.15921142993,-5984.15873094836,0.0348044213916122,1.11213300318359,7,11984.3184228599,11986.3174618967,12062.8425073236,12030.4872594076
8,1000,0.215,0.825,0.838606543753707,3.46796798218202,-6011.18044356956,-6012.91442756065,0.0348044213916122,1.11213300318359,7,12054.3608871391,12043.8288551213,12132.8849716028,12087.9986526321
8,1000,0.215,0.825,0.148978340456632,10.7698399984783,-6004.03282198744,-6009.41774198668,0.0348044213916122,1.11213300318359,7,12040.0656439749,12036.8354839734,12118.5897284386,12081.0052814842
8,1000,0.215,0.825,0.363558981181557,7.65965802088067,-5930.6500268041,-5934.47985581454,0.0348044213916122,1.11213300318359,7,11893.3000536082,11886.9597116291,11971.8241380719,11931.1295091399
8,1000,0.215,0.825,0.0645802915973598,13.3247494041952,-6035.7094836931,-6042.3718583952,0.0348044213916122,1.11213300318359,7,12103.4189673862,12102.7437167904,12181.9430518499,12146.9135143012
8,1000,0.215,0.825,0.439432208395286,6.8993697825681,-5972.32956610935,-5975.77925100064,0.0348044213916122,1.11213300318359,7,11976.6591322187,11969.5585020013,12055.1832166824,12013.7282995121
8,1000,0.215,0.825,0.519050583599168,6.17865589095709,-5983.39652059119,-5986.48584853667,0.0348044213916122,1.11213300318359,7,11998.7930411824,11990.9716970733,12077.3171256461,12035.1414945842
8,1000,0.215,0.825,0.0140416439865692,17.5750637231577,-6048.98304826331,-6057.77058012488,0.0348044213916122,1.11213300318359,7,12129.9660965266,12133.5411602498,12208.4901809903,12177.7109577606
8,1000,0.215,0.825,0.250613151747783,9.02854464108896,-6019.00986271014,-6023.52413503068,0.0348044213916122,1.11213300318359,7,12070.0197254203,12065.0482700614,12148.543809884,12109.2180675722
8,1000,0.215,0.825,0.915294429668665,2.65111966016957,-6005.26481129477,-6006.59037112486,0.0348044213916122,1.11213300318359,7,12042.5296225895,12031.1807422497,12121.0537070533,12075.3505397606
8,1000,0.215,0.825,0.865454432069842,3.20457519499541,-5946.95241549205,-5948.55470308955,0.0348044213916122,1.11213300318359,7,11925.9048309841,11915.1094061791,12004.4289154478,11959.2792036899
8,1000,0.215,0.825,0.191800946488809,9.9434478402618,-6076.94959955588,-6081.92132347601,0.0348044213916122,1.11213300318359,7,12185.8991991118,12181.842646952,12264.4232835755,12226.0124444629
8,1000,0.215,0.825,0.79407480758365,3.87484472065444,-6003.96481011572,-6005.90223247605,0.0348044213916122,1.11213300318359,7,12039.9296202314,12029.8044649521,12118.4537046952,12073.9742624629
8,1000,0.215,0.825,0.77173782736921,4.06950561610574,-6026.3124115588,-6028.34716436686,0.0348044213916122,1.11213300318359,7,12084.6248231176,12074.6943287337,12163.1489075813,12118.8641262446
8,1000,0.215,0.825,0.145780293612215,10.8393792550432,-5920.17240836837,-5925.59209799589,0.0348044213916122,1.11213300318359,7,11872.3448167367,11869.1841959918,11950.8689012005,11913.3539935026
8,1000,0.215,0.825,0.735080898894117,4.38028473355189,-5967.93526047033,-5970.1254028371,0.0348044213916122,1.11213300318359,7,11967.8705209407,11958.2508056742,12046.3946054044,12002.420603185
8,1000,0.215,0.825,0.898963355279833,2.84497477575314,-6084.37799438731,-6085.80048177518,0.0348044213916122,1.11213300318359,7,12200.7559887746,12189.6009635504,12279.2800732383,12233.7707610612
8,1000,0.215,0.825,0.283690169732718,8.58690283071701,-6049.45500779236,-6053.74845920772,0.0348044213916122,1.11213300318359,7,12130.9100155847,12125.4969184154,12209.4341000484,12169.6667159263
8,1000,0.215,0.825,0.852055345383153,3.33818941906611,-6028.61220102633,-6030.28129573587,0.0348044213916122,1.11213300318359,7,12089.2244020527,12078.5625914717,12167.7484865164,12122.7323889826
8,1000,0.215,0.825,0.453736317157786,6.76514004312594,-6015.65406558603,-6019.03663560759,0.0348044213916122,1.11213300318359,7,12063.3081311721,12056.0732712152,12141.8322156358,12100.243068726
8,1000,0.215,0.825,0.270180963941023,8.76222754937953,-6075.25608202184,-6079.63719579653,0.0348044213916122,1.11213300318359,7,12182.5121640437,12177.2743915931,12261.0362485074,12221.4441891039
8,1000,0.215,0.825,0.532180565242949,6.06499941632319,-5846.64916617256,-5849.68166588073,0.0348044213916122,1.11213300318359,7,11725.2983323451,11717.3633317615,11803.8224168088,11761.5331292723
8,1000,0.215,0.825,0.452338681525947,6.7781502395228,-5912.40207498093,-5915.79115010069,0.0348044213916122,1.11213300318359,7,11856.8041499619,11849.5823002014,11935.3282344256,11893.7520977122
8,1000,0.215,0.825,0.299414991285946,8.39058470623786,-6109.22118730204,-6113.41647965516,0.0348044213916122,1.11213300318359,7,12250.4423746041,12244.8329593103,12328.9664590678,12289.0027568212
8,1000,0.215,0.825,0.66378737424881,4.96866470287023,-6047.97489883191,-6050.45923118334,0.0348044213916122,1.11213300318359,7,12127.9497976638,12118.9184623667,12206.4738821275,12163.0882598775
8,1000,0.215,0.825,0.0550571362505979,13.7893609458279,-5930.02372512785,-5936.91840560077,0.0348044213916122,1.11213300318359,7,11892.0474502557,11891.8368112015,11970.5715347194,11936.0066087124
8,1000,0.215,0.825,0.32340940902346,8.10519529027806,-6002.17342579779,-6006.22602344293,0.0348044213916122,1.11213300318359,7,12036.3468515956,12030.4520468859,12114.8709360593,12074.6218443967
8,1000,0.215,0.825,0.18407170005149,10.0802411158129,-5924.21377083587,-5929.25389139378,0.0348044213916122,1.11213300318359,7,11880.4275416717,11876.5077827876,11958.9516261355,11920.6775802984
8,1000,0.215,0.825,0.177011934692808,10.2094435343242,-6100.06531826869,-6105.17004003585,0.0348044213916122,1.11213300318359,7,12232.1306365374,12228.3400800717,12310.6547210011,12272.5098775825
8,1000,0.215,0.825,0.889093630052418,2.95543919272313,-6060.29061045083,-6061.76833004719,0.0348044213916122,1.11213300318359,7,12152.5812209017,12141.5366600944,12231.1053053654,12185.7064576052
8,1000,0.215,0.825,0.530977685722976,6.07536329709365,-5952.57168864394,-5955.60937029248,0.0348044213916122,1.11213300318359,7,11937.1433772879,11929.218740585,12015.6674617516,11973.3885380958
8,1000,0.215,0.825,0.316299668027343,8.18810587787993,-5965.82139487715,-5969.91544781609,0.0348044213916122,1.11213300318359,7,11963.6427897543,11957.8308956322,12042.166874218,12002.000693143
8,1000,0.215,0.825,0.16321293709569,10.4750423373462,-6045.36524560934,-6050.60276677801,0.0348044213916122,1.11213300318359,7,12122.7304912187,12119.205533556,12201.2545756824,12163.3753310669
8,1000,0.215,0.825,0.747621943466458,4.27493126136324,-6136.4037391495,-6138.54120478018,0.0348044213916122,1.11213300318359,7,12304.807478299,12295.0824095604,12383.3315627627,12339.2522070712
8,1000,0.215,0.825,0.251644691595235,9.01410862690136,-6070.48752347071,-6074.99457778416,0.0348044213916122,1.11213300318359,7,12172.9750469414,12167.9891555683,12251.4991314051,12212.1589530792
8,1000,0.215,0.825,0.624778371172676,5.28869170505277,-5985.90653442118,-5988.5508802737,0.0348044213916122,1.11213300318359,7,12003.8130688424,11995.1017605474,12082.3371533061,12039.2715580582
8,1000,0.215,0.825,0.458196201720595,6.72377069690629,-6060.15058696175,-6063.5124723102,0.0348044213916122,1.11213300318359,7,12152.3011739235,12145.0249446204,12230.8252583872,12189.1947421312
8,1000,0.215,0.825,0.00920391545505485,18.6934325062375,-6038.13842504699,-6047.48514130011,0.0348044213916122,1.11213300318359,7,12108.276850094,12112.9702826002,12186.8009345577,12157.1400801111
8,1000,0.215,0.825,0.242505301094749,9.14366719466125,-6048.19517827746,-6052.76701187479,0.0348044213916122,1.11213300318359,7,12128.3903565549,12123.5340237496,12206.9144410186,12167.7038212604
8,1000,0.215,0.825,0.0791772330835696,12.722049690221,-6045.9549497922,-6052.31597463731,0.0348044213916122,1.11213300318359,7,12123.9098995844,12122.6319492746,12202.4339840481,12166.8017467855
8,1000,0.215,0.825,0.167962989620975,10.3815417352234,-5980.30315481054,-5985.49392567815,0.0348044213916122,1.11213300318359,7,11992.6063096211,11988.9878513563,12071.1303940848,12033.1576488671
8,1000,0.215,0.825,0.470087472148904,6.61451873901024,-6042.4201034838,-6045.72736285331,0.0348044213916122,1.11213300318359,7,12116.8402069676,12109.4547257066,12195.3642914313,12153.6245232175
8,1000,0.215,0.825,0.928953029142353,2.47519857168481,-5940.3129070507,-5941.55050633654,0.0348044213916122,1.11213300318359,7,11912.6258141014,11901.1010126731,11991.1498985651,11945.2708101839
8,1000,0.215,0.825,0.96479252045028,1.90729656079748,-6042.62699560891,-6043.58064388931,0.0348044213916122,1.11213300318359,7,12117.2539912178,12105.1612877786,12195.7780756815,12149.3310852895
8,1000,0.215,0.825,0.487444661034569,6.45759893084505,-5984.45782288087,-5987.6866223463,0.0348044213916122,1.11213300318359,7,12000.9156457617,11993.3732446926,12079.4397302255,12037.5430422034
8,1000,0.215,0.825,0.377461721315416,7.51324907083108,-5964.28684401351,-5968.04346854893,0.0348044213916122,1.11213300318359,7,11960.573688027,11954.0869370979,12039.0977724907,11998.2567346087
8,1000,0.215,0.825,0.29816915821072,8.40585414800989,-6095.67880453732,-6099.88173161133,0.0348044213916122,1.11213300318359,7,12223.3576090746,12217.7634632227,12301.8816935384,12261.9332607335
8,1000,0.215,0.825,0.46836598862965,6.63024337528441,-6025.22064467232,-6028.53576635996,0.0348044213916122,1.11213300318359,7,12082.4412893446,12075.0715327199,12160.9653738084,12119.2413302308
8,1000,0.215,0.825,0.0786553775653333,12.7417828661983,-5962.69373317224,-5969.06462460534,0.0348044213916122,1.11213300318359,7,11957.3874663445,11956.1292492107,12035.9115508082,12000.2990467215
8,1000,0.215,0.825,0.674389104458704,4.88176748401202,-6050.93909716565,-6053.37998090765,0.0348044213916122,1.11213300318359,7,12133.8781943313,12124.7599618153,12212.402278795,12168.9297593261
8,1000,0.215,0.825,0.0146479021084835,17.4620396883656,-6108.68107396214,-6117.41209380632,0.0348044213916122,1.11213300318359,7,12249.3621479243,12252.8241876126,12327.886232388,12296.9939851235
8,1000,0.215,0.825,0.112603025823091,11.6519057097648,-5882.17154832142,-5887.99750117631,0.0348044213916122,1.11213300318359,7,11796.3430966428,11793.9950023526,11874.8671811066,11838.1647998635
8,1000,0.215,0.825,0.0625812863212961,13.4167980772654,-5902.3367755296,-5909.04517456823,0.0348044213916122,1.11213300318359,7,11836.6735510592,11836.0903491365,11915.1976355229,11880.2601466473
8,1000,0.215,0.825,0.579343794317454,5.66516472497278,-5963.89305242063,-5966.72563478312,0.0348044213916122,1.11213300318359,7,11959.7861048413,11951.4512695662,12038.310189305,11995.6210670771
8,1000,0.215,0.825,0.106780311380442,11.815832402719,-6063.85218316096,-6069.76009936231,0.0348044213916122,1.11213300318359,7,12159.7043663219,12157.5201987246,12238.2284507856,12201.6899962355
8,1000,0.215,0.825,0.730770049387274,4.41631053401034,-5940.35613057465,-5942.56428584165,0.0348044213916122,1.11213300318359,7,11912.7122611493,11903.1285716833,11991.236345613,11947.2983691941
8,1000,0.215,0.825,0.84416918704881,3.41476616610635,-5938.63282660681,-5940.34020968987,0.0348044213916122,1.11213300318359,7,11909.2656532136,11898.6804193797,11987.7897376773,11942.8502168906
8,1000,0.215,0.825,0.864408346642708,3.21518099675814,-5965.56607272509,-5967.17366322347,0.0348044213916122,1.11213300318359,7,11963.1321454502,11952.3473264469,12041.6562299139,11996.5171239578
8,1000,0.215,0.825,0.215942679420189,9.54364483462996,-6067.64625424337,-6072.41807666068,0.0348044213916122,1.11213300318359,7,12167.2925084867,12162.8361533214,12245.8165929505,12207.0059508322
8,1000,0.215,0.825,0.690415761804513,4.75020780371779,-5976.97319587173,-5979.34829977359,0.0348044213916122,1.11213300318359,7,11985.9463917435,11976.6965995472,12064.4704762072,12020.866397058
8,1000,0.215,0.825,0.516569523491017,6.20026870461697,-5927.57861962195,-5930.67875397426,0.0348044213916122,1.11213300318359,7,11887.1572392439,11879.3575079485,11965.6813237076,11923.5273054594
8,1000,0.215,0.825,0.919700548444609,2.59594716257379,-5918.60116678468,-5919.89914036596,0.0348044213916122,1.11213300318359,7,11869.2023335694,11857.7982807319,11947.7264180331,11901.9680782428
8,1000,0.215,0.825,0.772147256029563,4.06597967636662,-5918.07414347748,-5920.10713331566,0.0348044213916122,1.11213300318359,7,11868.148286955,11858.2142666313,11946.6723714187,11902.3840641422
8,1000,0.215,0.825,0.660677299691464,4.99414895523296,-6138.42101328925,-6140.91808776686,0.0348044213916122,1.11213300318359,7,12308.8420265785,12299.8361755337,12387.3661110422,12344.0059730446
8,1000,0.215,0.825,0.773823744558192,4.05152701777297,-5940.36228897975,-5942.38805248864,0.0348044213916122,1.11213300318359,7,11912.7245779595,11902.7761049773,11991.2486624232,11946.9459024881
8,1000,0.215,0.825,0.750048628600944,4.25444122406589,-5901.63623224911,-5903.76345286114,0.0348044213916122,1.11213300318359,7,11835.2724644982,11825.5269057223,11913.7965489619,11869.6967032331
8,1000,0.215,0.825,0.685702156214288,4.78893698121101,-6118.13321387454,-6120.52768236515,0.0348044213916122,1.11213300318359,7,12268.2664277491,12259.0553647303,12346.7905122128,12303.2251622411
8,1000,0.215,0.825,0.287893713156658,8.53364091454023,-6112.9280710853,-6117.19489154257,0.0348044213916122,1.11213300318359,7,12257.8561421706,12252.3897830851,12336.3802266343,12296.559580596
