"n","target_cv","actual_cv","maxmin_ratio","p","q","p_value","Lambda","loglik_F","loglik_R","aic_F","aic_R","bic_F","bic_R"
100,0,0,1,0.215,0.825,0.678314703126008,2.31348655254305,-641.211950457387,-642.368693733658,1302.42390091477,1296.73738746732,1328.47560277465,1312.36840858325
100,0,0,1,0.215,0.825,0.0589958548015787,9.08557043234123,-645.505409896571,-650.048195112741,1311.01081979314,1312.09639022548,1337.06252165302,1327.72741134141
100,0,0,1,0.215,0.825,0.0294441611074887,10.7562709203276,-616.288182524098,-621.666317984261,1252.5763650482,1255.33263596852,1278.62806690808,1270.96365708445
100,0,0,1,0.215,0.825,0.928201865040123,0.874418534390543,-634.596797155315,-635.03400642251,1289.19359431063,1282.06801284502,1315.24529617051,1297.69903396095
100,0,0,1,0.215,0.825,0.837616771325706,1.43770028268659,-608.559968063561,-609.278818204905,1237.11993612712,1230.55763640981,1263.171637987,1246.18865752574
100,0,0,1,0.215,0.825,0.971821753163551,0.51703318704358,-646.683084095606,-646.941600689128,1313.36616819121,1305.88320137826,1339.41787005109,1321.51422249419
100,0,0,1,0.215,0.825,0.910939649893731,0.992443361866208,-620.212964063425,-620.709185744358,1260.42592812685,1253.41837148872,1286.47762998673,1269.04939260464
100,0,0,1,0.215,0.825,0.269460119265652,5.17857803546212,-569.111492362408,-571.700781380139,1158.22298472482,1155.40156276028,1184.2746865847,1171.03258387621
100,0,0,1,0.215,0.825,0.623160883555674,2.62069852488662,-600.780138531174,-602.090487793617,1221.56027706235,1216.18097558723,1247.61197892223,1231.81199670316
100,0,0,1,0.215,0.825,0.235964403522221,5.5431282378936,-629.128129005294,-631.899693124241,1278.25625801059,1275.79938624848,1304.30795987047,1291.43040736441
100,0,0,1,0.215,0.825,0.612779269921571,2.67965569256808,-633.241471501069,-634.581299347353,1286.48294300214,1281.16259869471,1312.53464486202,1296.79361981063
100,0,0,1,0.215,0.825,0.622507283884829,2.62439789238056,-596.014593271374,-597.326792217564,1212.02918654275,1206.65358443513,1238.08088840263,1222.28460555106
100,0,0,1,0.215,0.825,0.918043481265544,0.944826472983095,-636.452637182894,-636.925050419386,1292.90527436579,1285.85010083877,1318.95697622567,1301.4811219547
100,0,0,1,0.215,0.825,0.84344255230804,1.40432736188336,-610.441496364858,-611.143660045799,1240.88299272972,1234.2873200916,1266.9346945896,1249.91834120753
100,0,0,1,0.215,0.825,0.992478366148965,0.255933318075677,-619.899651152874,-620.027617811912,1259.79930230575,1252.05523562382,1285.85100416563,1267.68625673975
100,0,0,1,0.215,0.825,0.22515554659301,5.6703604525344,-621.782801903161,-624.617982129428,1263.56560380632,1261.23596425886,1289.6173056662,1276.86698537478
100,0,0,1,0.215,0.825,0.73923062003568,1.98112539553676,-651.103952991927,-652.094515689695,1322.20790598385,1316.18903137939,1348.25960784373,1331.82005249532
100,0,0,1,0.215,0.825,0.535813215493112,3.13304181170679,-581.40622008784,-582.972740993693,1182.81244017568,1177.94548198739,1208.86414203556,1193.57650310331
100,0,0,1,0.215,0.825,0.102599757118508,7.71485799774496,-606.979956743759,-610.837385742632,1233.95991348752,1233.67477148526,1260.0116153474,1249.30579260119
100,0,0,1,0.215,0.825,0.133799927952051,7.03979881726445,-587.81392200832,-591.333821416953,1195.62784401664,1194.66764283391,1221.67954587652,1210.29866394983
100,0,0,1,0.215,0.825,0.466376228987634,3.57627163965526,-592.803365233731,-594.591501053559,1205.60673046746,1201.18300210712,1231.65843232734,1216.81402322305
100,0,0,1,0.215,0.825,0.257704568267893,5.30184172162194,-634.451203423458,-637.102124284269,1288.90240684692,1286.20424856854,1314.9541087068,1301.83526968447
100,0,0,1,0.215,0.825,0.0616725641855981,8.97717389495688,-629.180989965329,-633.669576912807,1278.36197993066,1279.33915382561,1304.41368179054,1294.97017494154
100,0,0,1,0.215,0.825,0.773513491480565,1.79436313009705,-623.21477244733,-624.111954012378,1266.42954489466,1260.22390802476,1292.48124675454,1275.85492914069
100,0,0,1,0.215,0.825,0.996695198915437,0.167176802987115,-563.206203343373,-563.289791744867,1146.41240668675,1138.57958348973,1172.46410854663,1154.21060460566
100,0,0,1,0.215,0.825,0.108471305762391,7.57443866302947,-625.430037500828,-629.217256832343,1270.86007500166,1270.43451366469,1296.91177686154,1286.06553478061
100,0,0,1,0.215,0.825,0.361848231391311,4.34076543365882,-598.463576510893,-600.633959227722,1216.92715302179,1213.26791845544,1242.97885488167,1228.89893957137
100,0,0,1,0.215,0.825,0.287665892136605,4.99641153702123,-592.20992909729,-594.708134865801,1204.41985819458,1201.4162697316,1230.47156005446,1217.04729084753
100,0,0,1,0.215,0.825,0.0656180880578835,8.82528207911037,-612.461552208811,-616.874193248366,1244.92310441762,1245.74838649673,1270.9748062775,1261.37940761266
100,0,0,1,0.215,0.825,0.792623958856696,1.68950060035422,-602.484883395923,-603.3296336961,1224.96976679185,1218.6592673922,1251.02146865173,1234.29028850813
100,0,0,1,0.215,0.825,0.693661634902276,2.22933911633254,-596.033053902713,-597.147723460879,1212.06610780543,1206.29544692176,1238.11780966531,1221.92646803769
100,0,0,1,0.215,0.825,0.242899306050998,5.46414365935357,-625.252126880399,-627.984198710076,1270.5042537608,1267.96839742015,1296.55595562068,1283.59941853608
100,0,0,1,0.215,0.825,0.412071434121798,3.95542936383913,-621.147714403532,-623.125429085452,1262.29542880706,1258.2508581709,1288.34713066695,1273.88187928683
100,0,0,1,0.215,0.825,0.292197350520748,4.9525841559182,-663.211349475225,-665.687641553185,1346.42269895045,1343.37528310637,1372.47440081033,1359.0063042223
100,0,0,1,0.215,0.825,0.2248883636481,5.67357253678733,-653.040592372691,-655.877378641084,1326.08118474538,1323.75475728217,1352.13288660526,1339.3857783981
100,0,0,1,0.215,0.825,0.461490305007634,3.6090606211369,-610.702325501356,-612.506855811924,1241.40465100271,1237.01371162385,1267.45635286259,1252.64473273978
100,0,0,1,0.215,0.825,0.638855805480862,2.53233172564819,-617.920774524154,-619.186940386978,1255.84154904831,1250.37388077396,1281.89325090819,1266.00490188989
100,0,0,1,0.215,0.825,0.921901094619417,0.918436061104785,-561.823178765965,-562.282396796517,1143.64635753193,1136.56479359303,1169.69805939181,1152.19581470896
100,0,0,1,0.215,0.825,0.672241452780528,2.34691283591269,-601.764926948588,-602.938383366545,1223.52985389718,1217.87676673309,1249.58155575706,1233.50778784902
100,0,0,1,0.215,0.825,0.324493475867806,4.65560364037469,-635.208310232691,-637.536112052878,1290.41662046538,1287.07222410576,1316.46832232526,1302.70324522169
100,0,0,1,0.215,0.825,0.833788822891955,1.45950951944951,-643.697074695769,-644.426829455494,1307.39414939154,1300.85365891099,1333.44585125142,1316.48468002692
100,0,0,1,0.215,0.825,0.608176790143979,2.70593313397808,-656.808689576265,-658.161656143254,1333.61737915253,1328.32331228651,1359.66908101241,1343.95433340244
100,0,0,1,0.215,0.825,0.391682881706437,4.10727126714664,-623.149943611021,-625.203579244594,1266.29988722204,1262.40715848919,1292.35158908192,1278.03817960512
100,0,0,1,0.215,0.825,0.165638170787195,6.48657601069817,-609.883219058973,-613.126507064322,1239.76643811795,1238.25301412864,1265.81813997783,1253.88403524457
100,0,0,1,0.215,0.825,0.484694378719569,3.45538578096352,-620.169982129359,-621.89767501984,1260.33996425872,1255.79535003968,1286.3916661186,1271.42637115561
100,0,0,1,0.215,0.825,0.772842955000508,1.79802892156681,-606.39940065028,-607.298415111063,1232.79880130056,1226.59683022213,1258.85050316044,1242.22785133806
100,0,0,1,0.215,0.825,0.52928314287031,3.17312181339958,-612.751683431572,-614.338244338272,1245.50336686314,1240.67648867654,1271.55506872303,1256.30750979247
100,0,0,1,0.215,0.825,0.00981162315651887,13.3204590088581,-596.520884068276,-603.181113572705,1213.04176813655,1218.36222714541,1239.09346999643,1233.99324826134
100,0,0,1,0.215,0.825,0.490795419901121,3.41580420110495,-618.057901579155,-619.765803679707,1256.11580315831,1251.53160735941,1282.16750501819,1267.16262847534
100,0,0,1,0.215,0.825,0.650339101153926,2.46819934990822,-613.174778680102,-614.408878355056,1246.3495573602,1240.81775671011,1272.40125922009,1256.44877782604
100,0,0,1,0.215,0.825,0.749845336468711,1.92339900461639,-611.143076127064,-612.104775629372,1242.28615225413,1236.20955125874,1268.33785411401,1251.84057237467
100,0,0,1,0.215,0.825,0.500656954419607,3.35250221944034,-609.017975713625,-610.694226823346,1238.03595142725,1233.38845364669,1264.08765328713,1249.01947476262
100,0,0,1,0.215,0.825,0.818106797735693,1.54799667757493,-567.497936780931,-568.271935119718,1154.99587356186,1148.54387023944,1181.04757542174,1164.17489135537
100,0,0,1,0.215,0.825,0.765949298457314,1.83567521161467,-576.644880722347,-577.562718328154,1173.28976144469,1167.12543665631,1199.34146330457,1182.75645777224
100,0,0,1,0.215,0.825,0.533813777237559,3.14528275357316,-634.753596003124,-636.326237379911,1289.50719200625,1284.65247475982,1315.55889386613,1300.28349587575
100,0,0,1,0.215,0.825,0.267746196896508,5.19626011009723,-629.80878199299,-632.406912048038,1279.61756398598,1276.81382409608,1305.66926584586,1292.44484521201
100,0,0,1,0.215,0.825,0.839776829229515,1.4253527763583,-601.655183341361,-602.36785972954,1223.31036668272,1216.73571945908,1249.3620685426,1232.36674057501
100,0,0,1,0.215,0.825,0.214650884631766,5.79924396881506,-634.252799759145,-637.152421743552,1288.50559951829,1286.3048434871,1314.55730137817,1301.93586460303
100,0,0,1,0.215,0.825,0.346368000540263,4.46792253697754,-630.656264953289,-632.890226221777,1281.31252990658,1277.78045244355,1307.36423176646,1293.41147355948
100,0,0,1,0.215,0.825,0.809760069215162,1.59461273555917,-625.563148778623,-626.360455146403,1271.12629755725,1264.72091029281,1297.17799941713,1280.35193140873
100,0,0,1,0.215,0.825,0.487923241471551,3.43439720210699,-604.681734425592,-606.398933026646,1229.36346885118,1224.79786605329,1255.41517071107,1240.42888716922
100,0,0,1,0.215,0.825,0.708332260390322,2.14924002091834,-611.647639889025,-612.722259899484,1243.29527977805,1237.44451979897,1269.34698163793,1253.0755409149
100,0,0,1,0.215,0.825,0.798964729268566,1.65450257178782,-626.948113273994,-627.775364559888,1273.89622654799,1267.55072911978,1299.94792840787,1283.1817502357
100,0,0,1,0.215,0.825,0.0585540908912416,9.10390863228508,-658.368607073028,-662.92056138917,1336.73721414606,1337.84112277834,1362.78891600594,1353.47214389427
100,0,0,1,0.215,0.825,0.293962668147309,4.93566431936324,-625.745408551182,-628.213240710863,1271.49081710236,1268.42648142173,1297.54251896224,1284.05750253766
100,0,0,1,0.215,0.825,0.820795124197178,1.53291672181149,-629.5196153841,-630.286073745006,1279.0392307682,1272.57214749001,1305.09093262808,1288.20316860594
100,0,0,1,0.215,0.825,0.0793842872423478,8.35568695249208,-633.222622272379,-637.400465748625,1286.44524454476,1286.80093149725,1312.49694640464,1302.43195261318
100,0,0,1,0.215,0.825,0.673079187578529,2.3422973074089,-594.362335140347,-595.533483794052,1208.72467028069,1203.0669675881,1234.77637214058,1218.69798870403
100,0,0,1,0.215,0.825,0.599951607753327,2.75312119031241,-600.197490422375,-601.574051017531,1220.39498084475,1215.14810203506,1246.44668270463,1230.77912315099
100,0,0,1,0.215,0.825,0.631450903898752,2.57391470500215,-609.080600848455,-610.367558200956,1238.16120169691,1232.73511640191,1264.21290355679,1248.36613751784
100,0,0,1,0.215,0.825,0.934059315814002,0.832349392118203,-633.408645615049,-633.824820311108,1286.8172912301,1279.64964062222,1312.86899308998,1295.28066173814
100,0,0,1,0.215,0.825,0.198065312990243,6.01453640366481,-626.152521098497,-629.159789300329,1272.30504219699,1270.31957860066,1298.35674405687,1285.95059971659
100,0,0,1,0.215,0.825,0.420161816711461,3.89673346061682,-624.995488945794,-626.943855676103,1269.99097789159,1265.88771135221,1296.04267975147,1281.51873246813
100,0,0,1,0.215,0.825,0.581904005165976,2.85776010262066,-646.505012947644,-647.933892998955,1313.01002589529,1307.86778599791,1339.06172775517,1323.49880711384
100,0,0,1,0.215,0.825,0.36299961931468,4.33148096174091,-625.68371822503,-627.8494587059,1271.36743645006,1267.6989174118,1297.41913830994,1283.32993852773
100,0,0,1,0.215,0.825,0.653986668447451,2.44791165254742,-635.717959752179,-636.941915578453,1291.43591950436,1285.88383115691,1317.48762136424,1301.51485227283
100,0,0,1,0.215,0.825,0.748246011095179,1.9320996621409,-562.911071086304,-563.877120917374,1145.82214217261,1139.75424183475,1171.87384403249,1155.38526295068
100,0,0,1,0.215,0.825,0.422221233214577,3.88192579311658,-627.970352634201,-629.91131553076,1275.9407052684,1271.82263106152,1301.99240712828,1287.45365217745
100,0,0,1,0.215,0.825,0.813126663436335,1.57584597699929,-618.941509542114,-619.729432530614,1257.88301908423,1251.45886506123,1283.93472094411,1267.08988617716
100,0,0,1,0.215,0.825,0.666446516336816,2.37888438648565,-620.374644254456,-621.564086447699,1260.74928850891,1255.1281728954,1286.80099036879,1270.75919401133
100,0,0,1,0.215,0.825,0.993574422882103,0.235766532827483,-632.797027119631,-632.914910386045,1285.59405423926,1277.82982077209,1311.64575609914,1293.46084188802
100,0,0,1,0.215,0.825,0.251846694742969,5.3650730325021,-632.008133719162,-634.690670235413,1284.01626743832,1281.38134047083,1310.0679692982,1297.01236158675
100,0,0,1,0.215,0.825,0.746172794398917,1.94337643168819,-600.055549053371,-601.027237269215,1220.11109810674,1214.05447453843,1246.16279996662,1229.68549565436
100,0,0,1,0.215,0.825,0.588505622805616,2.81930104819321,-630.641348006351,-632.050998530448,1281.2826960127,1276.1019970609,1307.33439787258,1291.73301817682
100,0,0,1,0.215,0.825,0.76983143491489,1.81448367732014,-628.5980591724,-629.50530101106,1277.1961183448,1271.01060202212,1303.24782020468,1286.64162313805
100,0,0,1,0.215,0.825,0.770843816263732,1.80895370134817,-602.043893821046,-602.94837067172,1224.08778764209,1217.89674134344,1250.13948950197,1233.52776245937
100,0,0,1,0.215,0.825,0.175371851415381,6.3367446474665,-622.093221262429,-625.261593586162,1264.18644252486,1262.52318717232,1290.23814438474,1278.15420828825
100,0,0,1,0.215,0.825,0.127766594861463,7.15807878823784,-651.133100043629,-654.712139437748,1322.26620008726,1321.4242788755,1348.31790194714,1337.05529999142
100,0,0,1,0.215,0.825,0.822945009149566,1.5208321984137,-628.787703354404,-629.548119453611,1277.57540670881,1271.09623890722,1303.62710856869,1286.72726002315
100,0,0,1,0.215,0.825,0.224616193391102,5.6768480166686,-624.963836193151,-627.802260201485,1269.9276723863,1267.60452040297,1295.97937424618,1283.2355415189
100,0,0,1,0.215,0.825,0.996178698444456,0.180152967236836,-627.206917608364,-627.296994091983,1274.41383521673,1266.59398818397,1300.46553707661,1282.22500929989
100,0,0,1,0.215,0.825,0.485390940477899,3.45085009210379,-637.204032586956,-638.929457633008,1294.40806517391,1289.85891526602,1320.45976703379,1305.48993638195
100,0,0,1,0.215,0.825,0.0490875133412586,9.53231258384085,-641.38024520623,-646.146401498151,1302.76049041246,1304.2928029963,1328.81219227234,1319.92382411223
100,0,0,1,0.215,0.825,0.0371207543534626,10.2044679590738,-630.419852279462,-635.522086258999,1280.83970455892,1283.044172518,1306.89140641881,1298.67519363393
100,0,0,1,0.215,0.825,0.94941025845038,0.715448274423807,-574.031312320386,-574.389036457598,1168.06262464077,1160.7780729152,1194.11432650065,1176.40909403112
100,0,0,1,0.215,0.825,0.840673439580467,1.42021850925721,-604.793551032084,-605.503660286713,1229.58710206417,1223.00732057343,1255.63880392405,1238.63834168935
100,0,0,1,0.215,0.825,0.667251331017466,2.37443936247314,-614.878901086973,-616.066120768209,1249.75780217395,1244.13224153642,1275.80950403383,1259.76326265235
100,0,0,1,0.215,0.825,0.0909417470985019,8.01743128541739,-627.647913141368,-631.656628784077,1275.29582628274,1275.31325756815,1301.34752814262,1290.94427868408
100,0,0,1,0.215,0.825,0.469555769385073,3.55506076975371,-650.722861253622,-652.500391638498,1321.44572250724,1317.000783277,1347.49742436712,1332.63180439293
100,0,0,1,0.215,0.825,0.962754883848495,0.602774451452888,-610.678409462609,-610.979796688336,1241.35681892522,1233.95959337667,1267.4085207851,1249.5906144926
100,0,0,1,0.215,0.825,0.969346671182744,0.541408440012901,-627.814419210917,-628.085123430923,1275.62883842183,1268.17024686185,1301.68054028171,1283.80126797777
100,0,0,1,0.215,0.825,0.599837168858832,2.75377984919487,-616.237649707874,-617.614539632472,1252.47529941575,1247.22907926494,1278.52700127563,1262.86010038087
100,0,0,1,0.215,0.825,0.632104234761952,2.5702382552638,-625.816239869364,-627.101358996996,1271.63247973873,1266.20271799399,1297.68418159861,1281.83373910992
100,0,0,1,0.215,0.825,0.340524841979611,4.51709858567301,-608.732564970505,-610.991114263342,1237.46512994101,1233.98222852668,1263.51683180089,1249.61324964261
100,0,0,1,0.215,0.825,0.885726663292702,1.15329576408999,-612.593328044784,-613.169975926829,1245.18665608957,1238.33995185366,1271.23835794945,1253.97097296959
100,0,0,1,0.215,0.825,0.615505749494994,2.66413046706771,-619.364162124846,-620.696227358379,1258.72832424969,1253.39245471676,1284.78002610957,1269.02347583269
100,0,0,1,0.215,0.825,0.981831107978201,0.407826689133572,-598.81143145782,-599.015344802386,1217.62286291564,1210.03068960477,1243.67456477552,1225.6617107207
100,0,0,1,0.215,0.825,0.0827684785195934,8.25208351724928,-620.525775141604,-624.651816900229,1261.05155028321,1261.30363380046,1287.10325214309,1276.93465491639
100,0,0,1,0.215,0.825,0.919791235556026,0.932919281949808,-620.290278300244,-620.756737941219,1260.58055660049,1253.51347588244,1286.63225846037,1269.14449699837
100,0,0,1,0.215,0.825,0.0693962079632684,8.68774778194052,-594.897282952615,-599.241156843585,1209.79456590523,1210.48231368717,1235.84626776511,1226.1133348031
100,0,0,1,0.215,0.825,0.841276675415591,1.41676116880012,-622.579087442225,-623.287468026625,1265.15817488445,1258.57493605325,1291.20987674433,1274.20595716918
