"n","pmask","q","p.value","Lambda","loglik.F","loglik.R"
150,0.215,0.825,0.83803986467921,1.43528413606055,-920.420714529944,-921.138356597974
200,0.215,0.825,0.668381221513776,2.3682015557406,-1242.378567516,-1243.56266829387
250,0.215,0.825,0.583730656408465,2.84709664521688,-1542.17873772149,-1543.6022860441
300,0.215,0.825,0.0228486842115039,11.3552479592945,-1851.88810699545,-1857.56573097509
350,0.215,0.825,0.0146155302580335,12.3994231279385,-2248.62986243852,-2254.82957400249
400,0.215,0.825,0.817434386462728,1.55176327471054,-2476.1391056356,-2476.91498727295
450,0.215,0.825,0.291670731722784,4.95764813948517,-2799.65813540052,-2802.13695947026
500,0.215,0.825,0.0173085612123829,12.0057495593528,-2984.71622703523,-2990.71910181491
1000,0.215,0.825,0.00247777696683169,16.4439673358665,-6257.705752889,-6265.92773655694
2000,0.215,0.825,0.00310555236496754,15.9365095585745,-12304.9014739164,-12312.8697286956
4000,0.215,0.825,0.104837006133367,7.66049163557182,-24764.4694509291,-24768.2996967469
5000,0.215,0.825,0.17399585511122,6.35746308632224,-31003.1102629883,-31006.2889945315
6000,0.215,0.825,0.152850657012809,6.69602571785799,-36944.159544725,-36947.507557584
7000,0.215,0.825,0.0817656379941999,8.2823620413692,-43173.5528261513,-43177.694007172
8000,0.215,0.825,0.0810670152224855,8.30366275299457,-49698.9377622727,-49703.0895936492
50,0.215,0.825,0.751580629871264,1.91395694185576,-300.834629808367,-301.791608279295
60,0.215,0.825,0.613956729048328,2.67294723959458,-340.681640218919,-342.018113838716
70,0.215,0.825,0.751267927352663,1.91565855733688,-409.227799561465,-410.185628840133
80,0.215,0.825,0.65466758879831,2.44412859591966,-462.242936791374,-463.465001089334
90,0.215,0.825,0.562306251818129,2.97328350280804,-524.959094530233,-526.445736281637
100,0.215,0.825,0.186393084386849,6.17587643632123,-583.58351449754,-586.671452715701
150,0.215,0.825,0.450770451644926,3.68185539756655,-864.424850347067,-866.265778045851
200,0.215,0.825,0.896594305973579,1.08531998351918,-1272.60203820519,-1273.14469819695
250,0.215,0.825,0.950463004059309,0.706999008274579,-1592.29611757255,-1592.64961707669
300,0.215,0.825,0.606548221501979,2.71525278656054,-1843.18591117682,-1844.5435375701
350,0.215,0.825,0.131229388776344,7.08957987096437,-2218.99366383221,-2222.53845376769
400,0.215,0.825,0.294772628706632,4.92792959706367,-2441.6385500316,-2444.10251483014
450,0.215,0.825,0.468091824728674,3.56481454965342,-2788.5972167377,-2790.37962401252
500,0.215,0.825,0.836217788179896,1.44568133278335,-3057.88669650228,-3058.60953716867
1000,0.215,0.825,0.574564333790961,2.90078135595104,-6155.24246879358,-6156.69285947155
2000,0.215,0.825,0.00672491003844484,14.1858544589013,-12407.9424763356,-12415.035403565
4000,0.215,0.825,0.196003903532846,6.04240284703701,-24825.0497315185,-24828.070932942
5000,0.215,0.825,0.000118009363902555,23.1531663787027,-31045.0617312316,-31056.6383144209
6000,0.215,0.825,0.771075641761418,1.8076871651574,-37246.0427458697,-37246.9465894522
7000,0.215,0.825,0.0158833368034374,12.2060045369144,-43258.7295290609,-43264.8325313294
8000,0.215,0.825,0.0474751557713324,9.61306456034072,-49385.1440376908,-49389.9505699709
50,0.215,0.825,0.151987375255087,6.71073321293807,-325.421264798269,-328.776631404738
60,0.215,0.825,0.65348590824423,2.45069461085473,-373.133026872395,-374.358374177823
70,0.215,0.825,0.923259894944163,0.909042925433369,-422.978526296179,-423.433047758896
80,0.215,0.825,0.660028662881871,2.41438815298602,-511.12955670029,-512.336750776783
90,0.215,0.825,0.731443829498763,2.02345959428635,-579.177873439032,-580.189603236175
100,0.215,0.825,0.577998450666485,2.88061719165989,-648.459396582806,-649.899705178636
150,0.215,0.825,0.0168271558210258,12.0715363093793,-932.251854000211,-938.2876221549
200,0.215,0.825,0.0738911131693425,8.53307089893678,-1254.83449631768,-1259.10103176715
250,0.215,0.825,0.57674334245742,2.88797957634824,-1573.15583631357,-1574.59982610174
300,0.215,0.825,0.836556818583358,1.44374833046004,-1822.39096939497,-1823.1128435602
350,0.215,0.825,0.23755133874456,5.52487781763193,-2155.70740031189,-2158.46983922071
400,0.215,0.825,0.648415606832463,2.47891344139589,-2519.05238396769,-2520.29184068839
450,0.215,0.825,0.473845325332321,3.52659983101694,-2805.28758665317,-2807.05088656868
500,0.215,0.825,0.201564549149699,5.96781827721497,-3128.46650142001,-3131.45041055862
1000,0.215,0.825,0.714360300386136,2.11639858385206,-6099.66394678676,-6100.72214607869
2000,0.215,0.825,0.164858530714762,6.49891863601806,-12470.8414123992,-12474.0908717173
4000,0.215,0.825,0.826239755715104,1.50226736819604,-24855.1259493477,-24855.8770830318
5000,0.215,0.825,0.151706662804102,6.71553203476651,-30951.2315927065,-30954.5893587238
6000,0.215,0.825,0.0303578953442366,10.6837455319037,-37173.3576890554,-37178.6995618213
7000,0.215,0.825,0.00778621096964832,13.8509687429178,-43716.6490286431,-43723.5745130146
8000,0.215,0.825,0.337248992005886,4.54496541460685,-49652.6904088997,-49654.962891607
50,0.215,0.825,0.0725672236480729,8.57768213129054,-312.87661018658,-317.165451252225
60,0.215,0.825,0.447557755013528,3.70390818942224,-377.02098138308,-378.872935477791
70,0.215,0.825,0.775026524023804,1.78608859842439,-447.448507167281,-448.341551466493
80,0.215,0.825,0.383634801630435,4.16886323068036,-451.763760640689,-453.848192256029
90,0.215,0.825,0.175360689988459,6.33691211574865,-553.737097847541,-556.905553905416
100,0.215,0.825,0.495013587414048,3.38862702670622,-644.410611997219,-646.104925510572
150,0.215,0.825,0.636457277312311,2.54578047859104,-897.786856543939,-899.059746783235
200,0.215,0.825,0.852264103514435,1.35333258162336,-1264.69303984281,-1265.36970613362
250,0.215,0.825,0.254016513597016,5.34150549983997,-1544.84084788507,-1547.51160063499
300,0.215,0.825,0.860935027704362,1.30259541257919,-1881.15420113267,-1881.80549883896
350,0.215,0.825,0.970564183216712,0.529521196586757,-2239.66957061432,-2239.93433121261
400,0.215,0.825,0.00422153608634777,15.2437133356925,-2473.45284664075,-2481.0747033086
450,0.215,0.825,0.944946409529254,0.750592317111114,-2781.1222539778,-2781.49755013636
500,0.215,0.825,0.931252514838459,0.85265679198983,-3142.67961123115,-3143.10593962715
1000,0.215,0.825,0.00638698963093721,14.3034426804134,-6124.18989130073,-6131.34161264093
2000,0.215,0.825,0.468639475037201,3.56116329538781,-12561.5397479847,-12563.3203296324
4000,0.215,0.825,0.154273570638993,6.67194822784222,-24741.8547398348,-24745.1907139487
5000,0.215,0.825,0.0667372807532525,8.78377391845424,-31053.2138956305,-31057.6057825897
6000,0.215,0.825,0.0830902334840177,8.24244199621899,-37329.9935673386,-37334.1147883367
7000,0.215,0.825,0.0666738833247901,8.78610747549101,-43599.4027804086,-43603.7958341464
8000,0.215,0.825,0.0197957103186757,11.6918935635622,-49698.9131853904,-49704.7591321721
50,0.215,0.825,0.000202742580066706,21.974864501258,-274.716299304008,-285.703731554637
60,0.215,0.825,0.563453870606648,2.96645980997789,-340.938036252115,-342.421266157104
70,0.215,0.825,0.96648479122074,0.568631975591302,-409.193391542884,-409.47770753068
80,0.215,0.825,0.997983370707094,0.129785673705555,-474.002155532794,-474.067048369647
90,0.215,0.825,0.144169001156944,6.84751757506638,-541.537063017771,-544.960821805304
100,0.215,0.825,0.127356114229036,7.16631177302588,-639.105889305784,-642.689045192297
150,0.215,0.825,0.0733917490002424,8.54980859540638,-955.010548425906,-959.28545272361
200,0.215,0.825,0.823513953920513,1.51763033231782,-1131.62384935016,-1132.38266451632
250,0.215,0.825,0.084512979616342,8.20022562144641,-1550.19119706344,-1554.29130987416
300,0.215,0.825,0.169101965940039,6.43236760880245,-1917.53613520467,-1920.75231900907
350,0.215,0.825,0.290740455789235,4.96661244078223,-2153.39463300845,-2155.87793922884
400,0.215,0.825,0.437242923046732,3.77548165099051,-2513.29873126305,-2515.18647208855
450,0.215,0.825,0.291909619155697,4.95535004245357,-2770.80230330558,-2773.27997832681
500,0.215,0.825,0.489320641872119,3.42534216914282,-3144.62162936897,-3146.33430045354
1000,0.215,0.825,0.308712798897254,4.79750454724854,-6219.52603798727,-6221.92479026089
2000,0.215,0.825,0.463925413847396,3.59268904423516,-12557.9114379561,-12559.7077824782
4000,0.215,0.825,0.380416622752994,4.19377005544084,-24676.8776390092,-24678.9745240369
5000,0.215,0.825,0.00736676081834386,13.9776405548619,-30761.1630646142,-30768.1518848917
6000,0.215,0.825,0.503218686865099,3.33619055291638,-36970.9555811551,-36972.6236764315
7000,0.215,0.825,0.0170727662699666,12.037746850503,-43393.7394910235,-43399.7583644488
8000,0.215,0.825,0.000903900164171446,18.690653029611,-49838.0762685328,-49847.4215950476
50,0.215,0.825,0.652132487777724,2.4582197760401,-314.055592387691,-315.284702275712
60,0.215,0.825,0.10226892391575,7.72299108268828,-378.660583230543,-382.522078771887
70,0.215,0.825,0.29820377632812,4.89535930715897,-437.438720626788,-439.886400280367
80,0.215,0.825,0.184143827718806,6.20800069335269,-482.553559975444,-485.657560322121
90,0.215,0.825,0.181201129148752,6.25056409232866,-547.166209807496,-550.291491853661
100,0.215,0.825,0.0964694459604794,7.86970306067792,-605.71547788772,-609.650329418059
150,0.215,0.825,0.0909857037848021,8.01622370971222,-939.74352356777,-943.751635422627
200,0.215,0.825,0.261714266510341,5.25926737315376,-1252.78404535886,-1255.41367904544
250,0.215,0.825,0.976798699848512,0.465204734986855,-1569.09553698443,-1569.32813935192
300,0.215,0.825,0.624586873808651,2.61263304515933,-1861.04558833529,-1862.35190485787
350,0.215,0.825,0.0243313462767963,11.2072111825291,-2145.79343053027,-2151.39703612153
400,0.215,0.825,0.413715957283086,3.94342958216021,-2559.51429197105,-2561.48600676213
450,0.215,0.825,0.79615422544372,1.67003007563017,-2838.36351103132,-2839.19852606913
500,0.215,0.825,0.616981861776824,2.65573768360809,-3030.80701057398,-3032.13487941578
1000,0.215,0.825,0.943180594180548,0.764211473766409,-6145.16283059657,-6145.54493633345
2000,0.215,0.825,0.887182373591765,1.14429351466242,-12542.3263594217,-12542.898506179
4000,0.215,0.825,0.534334618732393,3.14209144170309,-24945.8895888897,-24947.4606346106
5000,0.215,0.825,0.411360359473043,3.9606289803196,-31098.9841352467,-31100.9644497369
6000,0.215,0.825,0.167845269827895,6.45191788001102,-37050.0256661534,-37053.2516250934
7000,0.215,0.825,0.61004105650404,2.69527855957858,-43353.7270294006,-43355.0746686804
8000,0.215,0.825,0.000764635164363913,19.0607515143492,-49537.0012997316,-49546.5316754887
50,0.215,0.825,0.861216108694168,1.3009395156846,-319.080807178871,-319.731276936713
60,0.215,0.825,0.246712720112602,5.42154026823277,-369.019789328032,-371.730559462149
70,0.215,0.825,0.542458833115764,3.09254863973194,-449.946625125969,-451.492899445835
80,0.215,0.825,0.102787070326902,7.71026399682819,-488.769389806931,-492.624521805346
90,0.215,0.825,0.779748258293296,1.76023898214771,-544.909895446921,-545.790014937995
100,0.215,0.825,0.0668524861042105,8.77953877030541,-652.987015211495,-657.376784596647
150,0.215,0.825,0.953747714613441,0.680202605659133,-929.409345137091,-929.74944643992
200,0.215,0.825,0.0617599846164801,8.97370964287393,-1164.97150764917,-1169.45836247061
250,0.215,0.825,0.462874417743145,3.59974773191379,-1572.39769089294,-1574.19756475889
300,0.215,0.825,0.336963461742245,4.54740466601424,-1870.28694416425,-1872.56064649726
350,0.215,0.825,0.401498646789477,4.03344378281781,-2196.90173210081,-2198.91845399222
400,0.215,0.825,0.480761618417105,3.48107593393797,-2475.28577026382,-2477.02630823079
450,0.215,0.825,0.932681943420576,0.842350183226699,-2832.50041485159,-2832.9215899432
500,0.215,0.825,0.799211860781334,1.65313603171035,-3041.38300340914,-3042.20957142499
1000,0.215,0.825,0.563420610870645,2.96665746409963,-6248.38706526015,-6249.8703939922
2000,0.215,0.825,0.500756556969158,3.35186700529812,-12354.0004976073,-12355.6764311099
4000,0.215,0.825,0.329809656351388,4.60907102485362,-24787.6334791288,-24789.9380146412
5000,0.215,0.825,0.264383890769652,5.23123018241313,-31227.0706855278,-31229.6863006191
6000,0.215,0.825,0.186441134950452,6.17519396515854,-37175.2439073888,-37178.3315043713
7000,0.215,0.825,0.00254073081323138,16.3876737438695,-43342.7878807655,-43350.9817176374
8000,0.215,0.825,0.174341524970579,6.35224447608925,-49638.2051679361,-49641.3812901741
50,0.215,0.825,0.537455356210903,3.12300854665955,-280.769413865768,-282.330918139097
60,0.215,0.825,0.150318376233492,6.73938465376398,-325.107735614031,-328.477427940913
70,0.215,0.825,0.990988854506503,0.281304327159205,-426.728782813363,-426.869434976943
80,0.215,0.825,0.856309162607495,1.32974420221171,-511.62697975364,-512.291851854746
90,0.215,0.825,0.265348583667854,5.22115815107986,-544.001124379181,-546.611703454721
100,0.215,0.825,0.140480237911397,6.91442377823978,-596.790119055796,-600.247330944916
150,0.215,0.825,0.765735064072829,1.8368440482102,-957.07692125502,-957.995343279125
200,0.215,0.825,0.603718943712175,2.73147093617627,-1292.85700146693,-1294.22273693502
250,0.215,0.825,0.119249094815984,7.33414561429481,-1483.1214500226,-1486.78852282975
300,0.215,0.825,0.251221050586935,5.37190093895379,-1887.30663031396,-1889.99258078344
350,0.215,0.825,0.0442158652037072,9.78464342314601,-2215.49818558008,-2220.39050729165
400,0.215,0.825,0.0797343674206742,8.34477861264531,-2486.36441246871,-2490.53680177503
450,0.215,0.825,0.224974594611894,5.67253549957877,-2830.19229422382,-2833.02856197361
500,0.215,0.825,0.81416611269869,1.57004220015733,-3084.19753673217,-3084.98255783224
1000,0.215,0.825,0.416415929487231,3.92380495795805,-6192.14450882526,-6194.10641130424
2000,0.215,0.825,0.755455026666827,1.89286803055438,-12607.7170963806,-12608.6635303959
4000,0.215,0.825,0.512478696270465,3.27766571357643,-24698.3507449779,-24699.9895778347
5000,0.215,0.825,0.494482713286647,3.39203903960151,-30853.0768947156,-30854.7729142354
6000,0.215,0.825,0.00916128823518058,13.4780940610071,-37221.1387323166,-37227.8777793471
7000,0.215,0.825,0.00277162684655481,16.1923495897936,-43702.5989369345,-43710.6951117294
8000,0.215,0.825,0.0388875708173664,10.0931442290021,-49579.6013607544,-49584.6479328689
50,0.215,0.825,0.705418434670113,2.16512782594282,-301.305573616512,-302.388137529483
60,0.215,0.825,0.323070033996295,4.66816838486739,-344.299759335704,-346.633843528138
70,0.215,0.825,0.0917861207983903,7.99432983491363,-440.991555546778,-444.988720464235
80,0.215,0.825,0.26263876192088,5.24953049272688,-465.40829499727,-468.033060243633
90,0.215,0.825,0.257882717603918,5.29993815082912,-545.604041941932,-548.254011017346
100,0.215,0.825,0.983158280561312,0.391606979274457,-641.113019974106,-641.308823463743
150,0.215,0.825,0.118406308631349,7.35219416081691,-898.643286944909,-902.319384025317
200,0.215,0.825,0.408855288979069,3.97900045548931,-1212.37806839965,-1214.3675686274
250,0.215,0.825,0.460728117583231,3.6141971994698,-1514.85305469253,-1516.66015329227
300,0.215,0.825,0.519852251137663,3.2315372460821,-1884.38679352521,-1886.00256214826
350,0.215,0.825,0.663167580532939,2.39701052706732,-2137.91757259865,-2139.11607786218
400,0.215,0.825,0.643987674855019,2.50362010344634,-2511.24615425592,-2512.49796430764
450,0.215,0.825,0.0129118069923758,12.686834882421,-2792.79196923166,-2799.13538667287
500,0.215,0.825,0.519150595740302,3.2359091953349,-3202.60558418894,-3204.22353878661
1000,0.215,0.825,0.215250803388669,5.79173575147252,-6186.29099453136,-6189.18686240709
2000,0.215,0.825,0.0954142600773662,7.89728006605219,-12302.9828979094,-12306.9315379424
4000,0.215,0.825,0.027925827073492,10.8817327574361,-24742.4357852276,-24747.8766516063
5000,0.215,0.825,0.182737308671905,6.2282679777054,-31082.6152656898,-31085.7293996787
6000,0.215,0.825,0.579908931010691,2.86942629996338,-37276.3901064613,-37277.8248196113
7000,0.215,0.825,0.00929933223707001,13.4437382689212,-43620.5008246334,-43627.2226937679
8000,0.215,0.825,0.371403202389518,4.26440775828087,-49312.8881570584,-49315.0203609375
50,0.215,0.825,0.603768429707107,2.73118696854704,-293.761930974408,-295.127524458681
60,0.215,0.825,0.0237731092759335,11.261895952514,-377.831412012841,-383.462359989099
70,0.215,0.825,0.314456268248668,4.74518358031582,-460.383764763809,-462.756356553967
80,0.215,0.825,0.020491526564773,11.6109412125073,-485.865313486888,-491.670784093142
90,0.215,0.825,0.94826596696588,0.724560201795384,-555.312623858997,-555.674903959895
100,0.215,0.825,0.359580541912206,4.35911973932298,-625.272369740369,-627.45192961003
150,0.215,0.825,0.984067821209976,0.380172422362875,-921.858925562787,-922.049011773968
200,0.215,0.825,0.347924191614447,4.45493771560723,-1193.43592720244,-1195.66339606024
250,0.215,0.825,0.895071589874949,1.09495647608537,-1573.64518724155,-1574.1926654796
300,0.215,0.825,0.773674469187694,1.79348295847194,-1883.27834924299,-1884.17509072223
350,0.215,0.825,0.537847947893565,3.12061254509899,-2113.89468652075,-2115.4549927933
400,0.215,0.825,0.803881844741843,1.627274897387,-2502.9187876825,-2503.7324251312
450,0.215,0.825,0.173258419949751,6.36862751076296,-2753.68707586277,-2756.87138961815
500,0.215,0.825,0.602782181617759,2.73684843987212,-3159.15363292,-3160.52205713993
1000,0.215,0.825,0.598532408694195,2.76129367260364,-6308.76805298792,-6310.14869982422
2000,0.215,0.825,0.705944013823542,2.16226138825368,-12226.8913316477,-12227.9724623418
