"n","pmask","q","shape3","p.value","Lambda","loglik.F","loglik.R"
1000,0.215,0.825,2.5,7.567392671935e-05,24.117034975694,-6317.95820714637,-6330.01672463422
1000,0.215,0.825,2.75,1.58936820030396e-05,27.480329928625,-6273.13014100379,-6286.8703059681
1000,0.215,0.825,3,3.91933683880357e-07,35.3592109978363,-6328.75205471522,-6346.43166021414
1000,0.215,0.825,0.25,3.39688056585727e-99,464.369796741335,-4671.75774515562,-4903.94264352629
1000,0.215,0.825,0.5,2.896187665546e-34,163.277958724118,-5771.21252327707,-5852.85150263913
1000,0.215,0.825,0.75,7.10960765281505e-08,38.9572296951883,-6003.53991212317,-6023.01852697076
1000,0.215,0.825,1,0.00697148741630845,14.1036510234262,-6159.85511513059,-6166.9069406423
1000,0.215,0.825,1.1308,0.335422882439988,4.56059450253451,-6299.630140683,-6301.91043793427
1000,0.215,0.825,1.25,0.510290412977368,3.29143523531275,-6248.24496876047,-6249.89068637813
1000,0.215,0.825,1.5,0.00342242227209382,15.7176406421222,-6188.55844042687,-6196.41726074793
1000,0.215,0.825,1.75,0.00125362125606578,17.9651166249059,-6361.41885670519,-6370.40141501764
1000,0.215,0.825,2,0.0131591896178315,12.6428845496339,-6187.73522297206,-6194.05666524687
1000,0.215,0.825,2.25,0.000158956449180194,22.5052401948269,-6372.76734333272,-6384.01996343013
1000,0.215,0.825,2.5,6.54224562245754e-07,34.2756282272003,-6330.65290303615,-6347.79071714975
1000,0.215,0.825,2.75,1.09000207253815e-05,28.2887500925135,-6267.70301761586,-6281.84739266212
1000,0.215,0.825,3,7.73200286854891e-10,48.4152594253319,-6260.33354863545,-6284.54117834812
1000,0.215,0.825,0.25,3.10652880597248e-81,381.262921241545,-4619.4560854642,-4810.08754608497
1000,0.215,0.825,0.5,4.29140887184555e-34,162.481862398008,-5720.25595240194,-5801.49688360095
1000,0.215,0.825,0.75,3.56331730557993e-06,30.6766653272553,-6071.43012638961,-6086.76845905324
1000,0.215,0.825,1,0.520295467635393,3.22877748175779,-6217.31135418711,-6218.92574292799
1000,0.215,0.825,1.1308,0.655952098907634,2.43699564674534,-6171.07548727036,-6172.29398509373
1000,0.215,0.825,1.25,0.463520236632146,3.59540898121668,-6083.44370734341,-6085.24141183402
1000,0.215,0.825,1.5,0.482940064896391,3.46682831422004,-6315.87691857511,-6317.61033273222
1000,0.215,0.825,1.75,0.0165214824617862,12.1142651981718,-6343.19650164019,-6349.25363423928
1000,0.215,0.825,2,0.00102562824729127,18.4107266571846,-6325.16660904547,-6334.37197237407
1000,0.215,0.825,2.25,0.000749641829405063,19.1045091327178,-6200.4553191099,-6210.00757367626
1000,0.215,0.825,2.5,1.69986301955221e-05,27.3360988256863,-6237.23537758738,-6250.90342700023
1000,0.215,0.825,2.75,0.00202655158232805,16.8942614538864,-6322.83754590028,-6331.28467662722
1000,0.215,0.825,3,7.55309584629798e-07,33.9714320279218,-6401.75743472934,-6418.7431507433
1000,0.215,0.825,0.25,1.19339619931738e-93,438.717735784301,-4703.60403583852,-4922.96290373067
1000,0.215,0.825,0.5,1.32611539818114e-24,118.150777132429,-5765.44426163173,-5824.51965019794
1000,0.215,0.825,0.75,8.96825891685314e-14,67.17189438897,-6067.21305178531,-6100.7989989798
1000,0.215,0.825,1,0.0386723975759788,10.1064388888753,-6166.03435186363,-6171.08757130807
1000,0.215,0.825,1.1308,0.722515396575241,2.07201433755108,-6095.63105456653,-6096.66706173531
1000,0.215,0.825,1.25,0.473734701980617,3.52733160411663,-6298.3592143377,-6300.12288013976
1000,0.215,0.825,1.5,0.0785278237047986,8.38256636584811,-6149.84650006848,-6154.03778325141
1000,0.215,0.825,1.75,0.166226208541109,6.47730140961175,-6285.64504075472,-6288.88369145952
1000,0.215,0.825,2,0.00197427778955643,16.9527041246783,-6347.3044890195,-6355.78084108184
1000,0.215,0.825,2.25,0.0703816262978868,8.65304284845115,-6185.75053867871,-6190.07706010294
1000,0.215,0.825,2.5,1.56842471733247e-05,27.5087893962354,-6411.34937631469,-6425.1037710128
1000,0.215,0.825,2.75,2.52626366531362e-08,41.1300230173547,-6277.20654051956,-6297.77155202824
1000,0.215,0.825,3,0.000946802688815329,18.5879580036235,-6347.79416210945,-6357.08814111126
1000,0.215,0.825,0.25,3.42228679622833e-105,492.101438880587,-4732.05086073034,-4978.10158017063
1000,0.215,0.825,0.5,2.39437174869619e-30,145.003482008628,-5778.84652696727,-5851.34826797159
1000,0.215,0.825,0.75,1.41672497045974e-08,42.3422471965587,-6126.30114355652,-6147.4722671548
1000,0.215,0.825,1,0.05816741249074,9.12006855417349,-6236.33357071036,-6240.89360498744
1000,0.215,0.825,1.1308,0.297394028581994,4.90301757937232,-6206.87751169591,-6209.3290204856
1000,0.215,0.825,1.25,0.22273047749043,5.69963798330355,-6217.41058767507,-6220.26040666672
1000,0.215,0.825,1.5,0.577730337170906,2.88218923093518,-6138.57801734988,-6140.01911196535
1000,0.215,0.825,1.75,0.000853382561897758,18.8179412290938,-6356.59917572146,-6366.00814633601
1000,0.215,0.825,2,0.239911864142851,5.49792579333734,-6318.50168775234,-6321.25065064901
1000,0.215,0.825,2.25,8.16615027285128e-06,28.9066759888046,-6327.71776754849,-6342.17110554289
1000,0.215,0.825,2.5,6.18311927473752e-06,29.5011276817404,-6238.59318257338,-6253.34374641425
1000,0.215,0.825,2.75,0.000400655097874933,20.4841457011698,-6349.95172278975,-6360.19379564034
1000,0.215,0.825,3,1.58144627077835e-07,37.2743612000104,-6259.0489490737,-6277.68612967371
1000,0.215,0.825,0.25,9.79540234467336e-101,471.492339638156,-4645.8834626483,-4881.62963246737
1000,0.215,0.825,0.5,1.16688172319799e-33,160.456471984826,-5807.25125723453,-5887.47949322695
1000,0.215,0.825,0.75,3.68231027492201e-07,35.4910190719547,-5971.96413273719,-5989.70964227317
1000,0.215,0.825,1,0.0548580717918625,9.26271250488389,-6211.48185170402,-6216.11320795646
1000,0.215,0.825,1.1308,0.533946598888275,3.14446874970963,-6188.74110544093,-6190.31333981578
1000,0.215,0.825,1.25,0.767514097869196,1.82713597216934,-6125.55978840021,-6126.4733563863
1000,0.215,0.825,1.5,0.0351907311173827,10.3320546203904,-6234.25082521844,-6239.41685252863
1000,0.215,0.825,1.75,0.01303023324834,12.665693609657,-6219.10111627231,-6225.43396307713
1000,0.215,0.825,2,0.0704485755421445,8.65070171725347,-6037.8736765572,-6042.19902741582
1000,0.215,0.825,2.25,0.439572025043705,3.75921560029019,-6199.34340456917,-6201.22301236931
1000,0.215,0.825,2.5,4.24766241144934e-05,25.3653760826546,-6280.69408867114,-6293.37677671246
1000,0.215,0.825,2.75,2.2894689323345e-09,46.1523368870785,-6254.95745293842,-6278.03362138196
1000,0.215,0.825,3,2.08826060103235e-06,31.8138019332164,-6246.24056779503,-6262.14746876164
1000,0.215,0.825,0.25,5.29093854010106e-92,431.099305543468,-4745.32767942197,-4960.8773321937
1000,0.215,0.825,0.5,9.72457131520304e-33,156.162253008586,-5830.35157404964,-5908.43270055393
1000,0.215,0.825,0.75,1.32760948843807e-14,71.1030690471216,-6038.75400907986,-6074.30554360342
1000,0.215,0.825,1,0.0272881130874635,10.9364046187766,-6176.51840496608,-6181.98660727547
1000,0.215,0.825,1.1308,0.15987664942354,6.57905966619728,-6146.25083298934,-6149.54036282243
1000,0.215,0.825,1.25,0.0927390820740196,7.96849559314796,-6236.20435245785,-6240.18860025443
1000,0.215,0.825,1.5,0.0252638822170935,11.1185135703126,-6164.89203903247,-6170.45129581763
1000,0.215,0.825,1.75,0.0295750072430162,10.7457531464388,-6179.07378006713,-6184.44665664035
1000,0.215,0.825,2,4.47119410742051e-05,25.2546973163389,-6321.46154222208,-6334.08889088025
1000,0.215,0.825,2.25,0.000282795028461271,21.2476939289991,-6283.91188165662,-6294.53572862112
1000,0.215,0.825,2.5,0.000518954192479953,19.9154821913598,-6301.75111984569,-6311.70886094137
1000,0.215,0.825,2.75,0.000103503672268458,23.438000875869,-6337.12426637622,-6348.84326681415
1000,0.215,0.825,3,0.000548425814629375,19.793881221347,-6339.00173425308,-6348.89867486375
1000,0.215,0.825,0.25,1.16546105339553e-102,480.392346644479,-4559.66148421723,-4799.85765753947
1000,0.215,0.825,0.5,4.56663870791987e-31,148.362524983879,-5834.45397964338,-5908.63524213532
1000,0.215,0.825,0.75,3.16288017377059e-05,26.001076350085,-6051.02946076779,-6064.02999894284
1000,0.215,0.825,1,0.0180249083393155,11.9110780037299,-6161.7900903752,-6167.74562937707
1000,0.215,0.825,1.1308,0.35562855744134,4.39132614216942,-6134.83326399897,-6137.02892707005
1000,0.215,0.825,1.25,0.841889815421425,1.41324454106507,-6300.46659196299,-6301.17321423352
1000,0.215,0.825,1.5,0.146383367641354,6.80810223828848,-6127.28048505333,-6130.68453617247
1000,0.215,0.825,1.75,0.0383207445843507,10.1283198289693,-6305.71807662932,-6310.7822365438
1000,0.215,0.825,2,7.43134368366458e-06,29.1082601455291,-6333.54085762718,-6348.09498769995
1000,0.215,0.825,2.25,2.13184092722882e-05,26.849790229473,-6263.71584056753,-6277.14073568227
1000,0.215,0.825,2.5,0.00154034251967007,17.5067251543605,-6256.71411926591,-6265.46748184309
1000,0.215,0.825,2.75,0.000444350787006979,20.2567926296542,-6287.19539069139,-6297.32378700621
1000,0.215,0.825,3,4.32833111480885e-05,25.3247804819075,-6301.77586888388,-6314.43825912483
1000,0.215,0.825,0.25,1.76008372432204e-94,442.563164659809,-4432.99274680889,-4654.27432913879
1000,0.215,0.825,0.5,3.10307895169852e-44,209.686618093723,-5666.3927258148,-5771.23603486166
1000,0.215,0.825,0.75,4.87491455767799e-07,34.8980068551064,-6011.17291191091,-6028.62191533846
1000,0.215,0.825,1,0.85207869525209,1.3544105377714,-6186.25091456133,-6186.92811983022
1000,0.215,0.825,1.1308,0.493937048027315,3.39554860885073,-6143.27899996576,-6144.97677427019
1000,0.215,0.825,1.25,0.341850709829787,4.50588104245981,-6261.82763718775,-6264.08057770898
1000,0.215,0.825,1.5,0.105761512173269,7.6383408047659,-6224.50360651006,-6228.32277691244
1000,0.215,0.825,1.75,0.00346247407166755,15.6914075789136,-6263.73531437816,-6271.58101816762
1000,0.215,0.825,2,0.391978714060805,4.10502578384694,-6325.01608017336,-6327.06859306528
1000,0.215,0.825,2.25,0.117130486581646,7.37974396360369,-6288.19406000616,-6291.88393198796
1000,0.215,0.825,2.5,0.00161706104813242,17.3983740283566,-6296.94335855623,-6305.64254557041
1000,0.215,0.825,2.75,0.0242507922490508,11.2150267706857,-6260.82175944332,-6266.42927282866
1000,0.215,0.825,3,0.00045215982346663,20.2185064693658,-6332.81231887456,-6342.92157210925
1000,0.215,0.825,0.25,5.03740150462919e-98,458.953196138467,-4675.06303057517,-4904.53962864441
1000,0.215,0.825,0.5,1.41169305550353e-28,136.73400836313,-5757.02481366907,-5825.39181785064
1000,0.215,0.825,0.75,2.98961330373604e-07,35.9311544242028,-5987.09173553974,-6005.05731275184
1000,0.215,0.825,1,0.129202973003548,7.12946011181339,-6139.23223055332,-6142.79696060923
1000,0.215,0.825,1.1308,0.791235937597768,1.69714629698501,-6164.90544327471,-6165.7540164232
1000,0.215,0.825,1.25,0.620663062659072,2.63484497604986,-6210.34133987743,-6211.65876236545
1000,0.215,0.825,1.5,0.0306172534790236,10.6635433433476,-6255.98861316768,-6261.32038483935
1000,0.215,0.825,1.75,0.00037483880924934,20.6303153619228,-6264.66686932474,-6274.98202700571
1000,0.215,0.825,2,0.00141275578157821,17.6992976595684,-6297.04486188349,-6305.89451071327
1000,0.215,0.825,2.25,0.00508187671840403,14.8233960203397,-6352.56112960119,-6359.97282761136
1000,0.215,0.825,2.5,4.27677942031533e-06,30.2876988821554,-6196.3372633981,-6211.48111283918
1000,0.215,0.825,2.75,6.15212878378314e-05,24.5651615175047,-6419.82207764105,-6432.1046583998
1000,0.215,0.825,3,0.000543243069177071,19.8147893318364,-6272.25611641328,-6282.1635110792
1000,0.215,0.825,0.25,4.18521968941473e-98,459.325473090148,-4678.56540659928,-4908.22814314435
1000,0.215,0.825,0.5,1.23135348002472e-38,183.641580452848,-5727.21308570508,-5819.0338759315
1000,0.215,0.825,0.75,2.13733204367971e-08,41.480579208257,-6076.96711268291,-6097.70740228704
1000,0.215,0.825,1,0.0199226951809969,11.6769160078475,-6148.26456012297,-6154.10301812689
1000,0.215,0.825,1.1308,0.929999732052868,0.86163128159933,-6130.24864643932,-6130.67946208012
1000,0.215,0.825,1.25,0.00413337167947055,15.291454063874,-6286.05479280619,-6293.70051983813
1000,0.215,0.825,1.5,0.950656130717395,0.705441910811714,-6291.99756093493,-6292.35028189034
1000,0.215,0.825,1.75,0.00282939169790179,16.1459921516962,-6323.41988818551,-6331.49288426136
1000,0.215,0.825,2,0.000747678440005846,19.1103032210303,-6200.11003988242,-6209.66519149293
1000,0.215,0.825,2.25,0.00717865154155901,14.0367602915721,-6115.80232609563,-6122.82070624141
1000,0.215,0.825,2.5,0.000184558156982068,22.1798355907431,-6323.55483888914,-6334.64475668451
1000,0.215,0.825,2.75,0.171563880877781,6.39444525069302,-6111.51126621825,-6114.70848884359
1000,0.215,0.825,3,7.74409139130974e-07,33.9185440572292,-6315.16471389632,-6332.12398592494
1000,0.215,0.825,0.25,4.33739126769082e-89,417.617995563895,-4620.92108365201,-4829.73008143396
1000,0.215,0.825,0.5,2.18266072940492e-32,154.524487220404,-5614.97601445394,-5692.23825806414
1000,0.215,0.825,0.75,1.04827342701947e-08,42.9728983130135,-6042.89094760002,-6064.37739675653
1000,0.215,0.825,1,0.185978936159855,6.18176519875487,-6183.7910887103,-6186.88197130968
1000,0.215,0.825,1.1308,0.574186175673822,2.90300563936762,-6159.08423157572,-6160.5357343954
1000,0.215,0.825,1.25,0.949832046051024,0.712070792535087,-6210.71083446366,-6211.06686985992
1000,0.215,0.825,1.5,0.0553314981144374,9.24181153126301,-6275.7554129202,-6280.37631868583
1000,0.215,0.825,1.75,0.027980670355734,10.8770874772981,-6230.33856008229,-6235.77710382094
1000,0.215,0.825,2,0.0478635224028454,9.59337677614167,-6457.79688102198,-6462.59356941005
1000,0.215,0.825,2.25,1.43972553905678e-08,42.3085159145157,-6220.60811306232,-6241.76237101958
1000,0.215,0.825,2.5,4.33062521904469e-05,25.3236370263003,-6298.26277063066,-6310.92458914381
1000,0.215,0.825,2.75,2.34296629232157e-06,31.5691034144475,-6290.59524667475,-6306.37979838198
1000,0.215,0.825,3,0.00145698316067134,17.6306661429335,-6042.1777128665,-6050.99304593797
1000,0.215,0.825,0.25,7.84190511421675e-109,508.930760469211,-4504.89437407259,-4759.35975430719
1000,0.215,0.825,0.5,1.42043860323888e-34,164.72019441293,-5787.10353508587,-5869.46363229233
1000,0.215,0.825,0.75,2.14196955875311e-10,51.0857739414023,-5965.20509061664,-5990.74797758734
1000,0.215,0.825,1,0.252619454487797,5.35665972502284,-6167.71206319667,-6170.39039305918
1000,0.215,0.825,1.1308,0.83323433761196,1.46266122150882,-6201.25312056038,-6201.98445117113
1000,0.215,0.825,1.25,0.0172813181992609,12.0094246982644,-6308.19061479487,-6314.19532714401
1000,0.215,0.825,1.5,0.653968536417025,2.44801240832385,-6229.36015745964,-6230.58416366381
1000,0.215,0.825,1.75,0.0116792812442774,12.9188319255136,-6307.47479334492,-6313.93420930768
1000,0.215,0.825,2,0.000863552051791289,18.7917289225861,-6253.80520800228,-6263.20107246357
1000,0.215,0.825,2.25,0.000116537250976952,23.1804397985652,-6349.30829052868,-6360.89851042797
1000,0.215,0.825,2.5,0.000505676819983886,19.9725160164871,-6334.97115335882,-6344.95741136706
1000,0.215,0.825,2.75,0.0165109601599658,12.1157497231106,-6439.20229326584,-6445.2601681274
1000,0.215,0.825,3,0.000499845564211364,19.998034624803,-6324.61151762076,-6334.61053493316
1000,0.215,0.825,0.25,5.89710349998674e-99,463.261832109227,-4505.55272649706,-4737.18364255168
1000,0.215,0.825,0.5,5.70553493556096e-43,203.807028092195,-5833.80707768104,-5935.71059172714
1000,0.215,0.825,0.75,5.16750115511702e-07,34.7747409110088,-6041.00645865838,-6058.39382911389
1000,0.215,0.825,1,0.118779418519498,7.34418926477701,-6188.99199515951,-6192.6640897919
1000,0.215,0.825,1.1308,0.0869710289173225,8.12883959261126,-6253.92124136625,-6257.98566116256
1000,0.215,0.825,1.25,0.203285266961559,5.94510865006123,-6107.60996766171,-6110.58252198674
1000,0.215,0.825,1.5,0.534033841587549,3.1439341442474,-6251.09328937958,-6252.66525645171
1000,0.215,0.825,1.75,5.69934856773854e-05,24.7304603060893,-6357.75305944084,-6370.11828959388
1000,0.215,0.825,2,0.0140007117877664,12.4991846962312,-6256.5581723566,-6262.80776470471
1000,0.215,0.825,2.25,0.000613082734901569,19.5483229511865,-6240.74081729941,-6250.514978775
1000,0.215,0.825,2.5,8.43239010444497e-06,28.8380659099184,-6333.2437893733,-6347.66282232826
1000,0.215,0.825,2.75,9.13328039490929e-05,23.7094217731083,-6269.52000562672,-6281.37471651327
1000,0.215,0.825,3,4.31444162275635e-07,35.1562236874652,-6334.49553690664,-6352.07364875038
1000,0.215,0.825,0.25,7.01334753146382e-102,476.787949974831,-4739.58099150948,-4977.97496649689
1000,0.215,0.825,0.5,2.28209890336975e-33,159.098158310486,-5937.30709212006,-6016.8561712753
1000,0.215,0.825,0.75,1.03649703563015e-07,38.1641531239329,-6212.20110509469,-6231.28318165665
1000,0.215,0.825,1,0.00824261824560471,13.7205129467802,-6324.20455817427,-6331.06481464766
1000,0.215,0.825,1.1308,0.354256165750076,4.40257665240642,-6221.24231328851,-6223.44360161471
1000,0.215,0.825,1.25,0.578642677135405,2.87684141864702,-6283.48316308394,-6284.92158379327
1000,0.215,0.825,1.5,0.0675927691232222,8.75248862993612,-6192.35752970102,-6196.73377401599
1000,0.215,0.825,1.75,0.00917268603393994,13.4752383164414,-6299.65916197266,-6306.39678113088
1000,0.215,0.825,2,0.00192154712674718,17.0132243995286,-6256.71649238886,-6265.22310458862
1000,0.215,0.825,2.25,1.26701821565467e-05,27.9663759127234,-6164.35054405938,-6178.33373201574
1000,0.215,0.825,2.5,0.00024291760049709,21.5800873689823,-6295.4677497231,-6306.25779340759
1000,0.215,0.825,2.75,0.0398941679202524,10.0318745941659,-6239.49648226106,-6244.51241955814
1000,0.215,0.825,3,0.0636204017727049,8.90106962397294,-6243.47885005546,-6247.92938486744
1000,0.215,0.825,0.25,7.91880273728715e-97,453.419170125759,-4709.822528474,-4936.53211353688
1000,0.215,0.825,0.5,2.12486294660311e-32,154.57885649827,-5786.12818301251,-5863.41761126165
1000,0.215,0.825,0.75,4.55855697693887e-06,30.1516415283822,-6162.41304556988,-6177.48886633407
1000,0.215,0.825,1,0.160049183231829,6.57624658384157,-6178.18343440649,-6181.47155769842
1000,0.215,0.825,1.1308,0.965404573680244,0.578666432762475,-6266.1212714088,-6266.41060462519
1000,0.215,0.825,1.25,0.578838563240552,2.87569377274849,-6192.54468389618,-6193.98253078255
1000,0.215,0.825,1.5,0.175390433948048,6.33646585271708,-6192.38474273539,-6195.55297566175
1000,0.215,0.825,1.75,0.506583481403073,3.31484601585544,-6113.42990734562,-6115.08733035354
1000,0.215,0.825,2,0.00161797987040192,17.3971073392568,-6249.60165761394,-6258.30021128357
1000,0.215,0.825,2.25,0.00269643113671401,16.2541420318048,-6212.21038979779,-6220.33746081369
1000,0.215,0.825,2.5,0.000302396590713604,21.1009998114605,-6344.19283040812,-6354.74333031385
1000,0.215,0.825,2.75,0.0086202049649928,13.617824142937,-6350.887284859,-6357.69619693047
1000,0.215,0.825,3,4.76753491426361e-06,30.0560391823838,-6323.84791492559,-6338.87593451678
1000,0.215,0.825,0.25,4.77452261188923e-92,431.305661554634,-4713.70613190625,-4929.35896268357
1000,0.215,0.825,0.5,1.26209702475589e-29,141.632609175182,-5714.07936970347,-5784.89567429106
1000,0.215,0.825,0.75,1.73964276092829e-07,37.0734223787404,-6161.48073431525,-6180.01744550462
1000,0.215,0.825,1,0.494227472113509,3.39368036597261,-6181.66457881355,-6183.36141899654
1000,0.215,0.825,1.1308,0.893184078132996,1.10684862698872,-6204.31723110996,-6204.87065542346
1000,0.215,0.825,1.25,0.668936409689826,2.36513762904724,-6271.07868288574,-6272.26125170026
1000,0.215,0.825,1.5,0.215006932679817,5.79478566217949,-6191.79532626677,-6194.69271909786
1000,0.215,0.825,1.75,0.0717760684279452,8.60471056391543,-6332.30937122546,-6336.61172650742
1000,0.215,0.825,2,0.0116920634596647,12.9163055393637,-6261.1902950094,-6267.64844777908
1000,0.215,0.825,2.25,8.59042789504105e-06,28.7983520246908,-6261.76435985185,-6276.16353586419
1000,0.215,0.825,2.5,0.000300170513747217,21.1171772612634,-6303.7893417286,-6314.34793035923
1000,0.215,0.825,2.75,3.51911716213452e-07,35.5867815025176,-6262.78030278326,-6280.57369353451
1000,0.215,0.825,3,0.00355575756552058,15.6314481918307,-6278.91852233798,-6286.73424643389
1000,0.215,0.825,0.25,1.62501612846209e-100,470.475661225757,-4577.14177939578,-4812.37961000866
1000,0.215,0.825,0.5,9.20223564576031e-40,188.884962066892,-5727.46933019279,-5821.91181122623
1000,0.215,0.825,0.75,6.24484137173347e-07,34.3740993881675,-6142.83010707809,-6160.01715677217
1000,0.215,0.825,1,0.000234336734970791,21.6586676014049,-6126.62611904532,-6137.45545284602
1000,0.215,0.825,1.1308,0.348835575170378,4.44735467450482,-6145.21950452975,-6147.443181867
1000,0.215,0.825,1.25,0.154842684060904,6.66237466934763,-6365.00893708624,-6368.34012442091
1000,0.215,0.825,1.5,0.868070722573822,1.26032134276466,-6262.20954762443,-6262.83970829581
1000,0.215,0.825,1.75,0.0879278763546684,8.10156267885031,-6319.83448781472,-6323.88526915414
1000,0.215,0.825,2,0.00605721545997505,14.4242313265568,-6166.63551758025,-6173.84763324353
1000,0.215,0.825,2.25,0.000217978624003803,21.8167074009707,-6252.591695089,-6263.50004878948
1000,0.215,0.825,2.5,1.3947683645113e-05,27.7604612793875,-6294.66468758179,-6308.54491822149
1000,0.215,0.825,2.75,0.000338430424339487,20.8543748079301,-6188.724644542,-6199.15183194596
1000,0.215,0.825,3,0.00262685652704731,16.3128459657801,-6273.43244203813,-6281.58886502102
1000,0.215,0.825,0.25,1.0448375497383e-94,443.610872460513,-4469.96906372245,-4691.77449995271
1000,0.215,0.825,0.5,2.77505662798733e-18,88.4755867898948,-5793.03560373367,-5837.27339712862
1000,0.215,0.825,0.75,2.84611111807215e-10,50.49493374339,-6047.7671175866,-6073.01458445829
1000,0.215,0.825,1,0.50568236558276,3.32055334470715,-6122.83525648094,-6124.4955331533
1000,0.215,0.825,1.1308,0.345296875509102,4.47688710530565,-6110.86840336783,-6113.10684692048
1000,0.215,0.825,1.25,0.547788194731798,3.06028400118157,-6149.71107920475,-6151.24122120534
1000,0.215,0.825,1.5,0.0229396194219096,11.3459042312552,-6240.17233042601,-6245.84528254164
1000,0.215,0.825,1.75,0.0478308522076654,9.5950270549929,-6179.67150852987,-6184.46902205737
1000,0.215,0.825,2,0.000100575178571863,23.5002958784698,-6397.7769207476,-6409.52706868684
1000,0.215,0.825,2.25,8.09924433923783e-05,23.969890668579,-6272.22335538958,-6284.20830072387
1000,0.215,0.825,2.5,2.57045896580991e-06,31.3719917741473,-6277.12346136034,-6292.80945724742
1000,0.215,0.825,2.75,0.00011460013350796,23.216853975282,-6268.24911859921,-6279.85754558685
1000,0.215,0.825,3,0.012930734982103,12.6834432235773,-6282.00955090084,-6288.35127251263
1000,0.215,0.825,0.25,1.86963650491472e-95,447.067732706037,-4585.77679768024,-4809.31066403326
1000,0.215,0.825,0.5,1.12995137340447e-41,197.775724788118,-5741.07430224066,-5839.96216463472
1000,0.215,0.825,0.75,9.86138898173852e-11,52.6969391274688,-6082.94046805776,-6109.28893762149
1000,0.215,0.825,1,0.00550881125890668,14.6401561167695,-6176.35114269174,-6183.67122075013
1000,0.215,0.825,1.1308,0.607897401108094,2.70753115869593,-6150.46293214901,-6151.81669772836
1000,0.215,0.825,1.25,0.975481505531805,0.479332688530121,-6203.68530909547,-6203.92497543973
1000,0.215,0.825,1.5,0.0246147129608336,11.179915769384,-6261.69174845288,-6267.28170633758
1000,0.215,0.825,1.75,0.280399754160552,5.06791457703366,-6167.73074875067,-6170.26470603919
1000,0.215,0.825,2,1.38110342876213e-05,27.7815705670673,-6265.0277250094,-6278.91851029294
1000,0.215,0.825,2.25,1.91751664100589e-05,27.0774184529018,-6214.63111657114,-6228.16982579759
1000,0.215,0.825,2.5,1.41715160709784e-09,47.1528073453483,-6199.04971784745,-6222.62612152013
1000,0.215,0.825,2.75,0.000529710803212244,19.8703258127571,-6329.32772202311,-6339.26288492949
1000,0.215,0.825,3,0.000526689091199944,19.8829186497751,-6288.37898975949,-6298.32044908438
1000,0.215,0.825,0.25,3.67327580313539e-99,464.212670152463,-4724.68105707665,-4956.78739215288
1000,0.215,0.825,0.5,2.51489589538527e-38,182.197729482759,-5887.53587844303,-5978.63474318441
1000,0.215,0.825,0.75,2.45971134354359e-07,36.3429503062962,-5915.77510802795,-5933.9465831811
1000,0.215,0.825,1,0.273731329031764,5.13492573192343,-6238.96431780131,-6241.53178066728
1000,0.215,0.825,1.1308,0.990016544161768,0.296850977461872,-6147.8965614205,-6148.04498690923
1000,0.215,0.825,1.25,0.760075587080224,1.86770094646999,-6157.38939180291,-6158.32324227615
1000,0.215,0.825,1.5,0.152404028040132,6.7036253384922,-6337.62583782948,-6340.97765049872
1000,0.215,0.825,1.75,0.00650051627567003,14.2632715702202,-6234.38544328959,-6241.5170790747
1000,0.215,0.825,2,6.11723916057733e-07,34.4177899676743,-6309.31654076117,-6326.525435745
1000,0.215,0.825,2.25,2.71360864267708e-05,26.3309043353129,-6282.80410767783,-6295.96955984549
1000,0.215,0.825,2.5,1.60393952083928e-05,27.4607486049936,-6256.9319372521,-6270.6623115546
1000,0.215,0.825,2.75,1.19202568749624e-06,33.0043639968426,-6305.50802135701,-6322.01020335544
1000,0.215,0.825,3,0.000169290635116544,22.3680374785799,-6294.7731573973,-6305.95717613659
1000,0.215,0.825,0.25,3.24069067849896e-99,464.464344262611,-4707.8317148368,-4940.06388696811
1000,0.215,0.825,0.5,7.51665717198985e-32,152.019061301113,-5752.47551091886,-5828.48504156942
1000,0.215,0.825,0.75,3.22957265130053e-07,35.7681284653772,-6070.14403834449,-6088.02810257717
1000,0.215,0.825,1,0.0489954134253381,9.53685645616679,-6186.61635896857,-6191.38478719665
1000,0.215,0.825,1.1308,0.0694152673865815,8.68707212454865,-6321.60169782897,-6325.94523389124
1000,0.215,0.825,1.25,0.327808457161909,4.62651545162407,-6190.66007750375,-6192.97333522956
1000,0.215,0.825,1.5,0.643431409842535,2.50672820711225,-6180.89946214342,-6182.15282624698
1000,0.215,0.825,1.75,0.000503903603621914,19.9802449685176,-6302.91436538598,-6312.90448787023
1000,0.215,0.825,2,0.00106616120352537,18.3247675611055,-6254.27664313802,-6263.43902691857
1000,0.215,0.825,2.25,0.0776620303430968,8.41002107519853,-6266.05893268754,-6270.26394322514
1000,0.215,0.825,2.5,0.00187624164504509,17.0665453933671,-6275.79473776529,-6284.32801046197
1000,0.215,0.825,2.75,0.00636134857517591,14.3126125798644,-6278.30143571229,-6285.45774200223
1000,0.215,0.825,3,8.11068527688967e-06,28.9212492834322,-6337.45678745834,-6351.91741210006
1000,0.215,0.825,0.25,1.04769239940572e-82,388.077170011053,-4527.10420803791,-4721.14279304344
1000,0.215,0.825,0.5,1.84706056058868e-33,159.526468843887,-5825.78849360214,-5905.55172802408
1000,0.215,0.825,0.75,1.37163643059167e-13,66.2966298983702,-6076.79961713268,-6109.94793208186
